track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
(You Gotta) Fight For Your Right (To Party!),https://open.spotify.com/track/1JdRlbZaZPXEoktI03IWQC,Solid Gold Hits,https://open.spotify.com/album/0AJhDqW2o17B1c7FuihKaS,Beastie Boys,https://open.spotify.com/artist/03r4iKL2g2442PT9n2UKsx,2023-07-10,210946,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Summer Romance (Anti-Gravity Love Song),https://open.spotify.com/track/4O1aEPLNamT9ZuClNZi2KM,S.C.I.E.N.C.E.,https://open.spotify.com/album/0XC5hMpEFLDSuRxc5bVtIZ,Incubus,https://open.spotify.com/artist/3YcBF2ttyueytpXtEzn1Za,2023-07-10,265733,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Superman,https://open.spotify.com/track/4X3qGigyU6ARi3HP4lWD95,Hang-Ups,https://open.spotify.com/album/3htGAnJ90pQHse0tRzxC56,Goldfinger,https://open.spotify.com/artist/7sVQKNtdP2NylxMgbNOJMM,2022-04-07,185026,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Superman's Dead,https://open.spotify.com/track/1612JQ4JxS8bm5ky53N3bH,Clumsy,https://open.spotify.com/album/4qR92pgYZPRNV6GA9gC7OC,Our Lady Peace,https://open.spotify.com/artist/1lqW59DUEKqvcHc8mVWBtH,2022-04-07,255400,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Teenage Dirtbag,https://open.spotify.com/track/25FTMokYEbEWHEdss5JLZS,Wheatus,https://open.spotify.com/album/3xmKWmqJFoXS22tePO3mgd,Wheatus,https://open.spotify.com/artist/4mYFgEjpQT4IKOrjOUKyXu,2022-04-07,241666,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
The Distance,https://open.spotify.com/track/0fsz7tJ7UKXT9hliLfO7aE,Fashion Nugget,https://open.spotify.com/album/6kPOXxCYCdXBzEbb9dqE90,CAKE,https://open.spotify.com/artist/6A43Djmhbe9100UwnI7epV,2022-04-07,179600,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
The Distance,https://open.spotify.com/track/1szwDbVdIdoQq5mG5GXAmJ,Fashion Nugget,https://open.spotify.com/album/0xqBjioTJ32aszn90qV2m1,CAKE,https://open.spotify.com/artist/6A43Djmhbe9100UwnI7epV,2023-07-10,179600,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
The Freshmen,https://open.spotify.com/track/21jEuMn2lf37715rwjow2M,Villains,https://open.spotify.com/album/3sV3CL42DZ8C11MuQwVUEi,The Verve Pipe,https://open.spotify.com/artist/242iqFnwNhlidVBMI9GYKp,2022-04-07,269466,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
The Kids Aren't Alright,https://open.spotify.com/track/4sQJXbtxwoKHG7PwMRJ0Ig,Americana,https://open.spotify.com/album/7rgq4mAjZOPGVJCRF56FU4,The Offspring,https://open.spotify.com/artist/5LfGQac0EIXyAN8aUwmNAQ,2022-04-07,179600,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
The Red,https://open.spotify.com/track/1gyee1JuFFiP476LQpRMYU,Wonder What's Next (Expanded Edition),https://open.spotify.com/album/481JiVXZYUlTtqlv9ewJXV,Chevelle,https://open.spotify.com/artist/56dO9zeHKuU5Gvfc2kxHNw,2022-04-07,238400,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
The Way,https://open.spotify.com/track/7IsEXPk6qqt30FfQv4SZMa,All The Pain Money Can Buy,https://open.spotify.com/album/2KVpGKVIzcK9bB13MXJGEb,Fastball,https://open.spotify.com/artist/7FtVJzRtpQpU61nBwB7cKN,2022-04-07,257093,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Them Bones (2022 Remaster),https://open.spotify.com/track/4A065x9kJt955eGVqf813g,Dirt (2022 Remaster),https://open.spotify.com/album/58NXIEYqmq5dQHg9nV9duM,Alice In Chains,https://open.spotify.com/artist/64tNsm6TnZe2zpcMVMOoHL,2024-09-04,149466,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
There She Goes,https://open.spotify.com/track/49NL7CMHXugSn72znOA5Nd,So I Married An Axe Murderer Original Motion Picture Soundtrack,https://open.spotify.com/album/5bof4K2oWtFKLj1FUiY8Nm,The Boo Radleys,https://open.spotify.com/artist/6UYwzZChuolxsylHcZcBBP,2022-04-07,138560,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Thunderstruck,https://open.spotify.com/track/57bgtoPSgt236HzfBOd8kj,The Razors Edge,https://open.spotify.com/album/4vu7F6h90Br1ZtYYaqfITy,AC/DC,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un,2023-07-10,292880,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
To Rock Or Not To Be,https://open.spotify.com/track/6rarhzP4W4FVeB1Z0nuKR1,To Rock Or Not To Be,https://open.spotify.com/album/6TK7sfTVB6L3guQ2LCKJBY,Krokus,https://open.spotify.com/artist/4YveAIZNQZBiWbt7iWsvCa,2023-07-10,203866,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Tomorrow,https://open.spotify.com/track/24tO365YW6lcZr1hN4Ukzj,Frogstomp (Deluxe Edition) [Remastered],https://open.spotify.com/album/4kp8sfeCDUMm4JKRdrD3aC,Silverchair,https://open.spotify.com/artist/4iudEcmuPlYNdbP3e1bdn1,2022-04-07,266280,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Twist,https://open.spotify.com/track/07xFWwKPOApMS56ildsV0G,Life Is Peachy,https://open.spotify.com/album/2b813fSxxzp9lcOfnLrrTH,Korn,https://open.spotify.com/artist/3RNrq3jvMZxD9ZyoOZbQOD,2023-07-10,49213,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Two Princes,https://open.spotify.com/track/4ePP9So5xRzspjLFVVbj90,Pocket Full Of Kryptonite,https://open.spotify.com/album/2TWdmpnFNCMlZDQROleupK,Spin Doctors,https://open.spotify.com/artist/2PSiyldxmJze7xiqbz658m,2023-07-10,256733,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Two Princes,https://open.spotify.com/track/0cuq829zRNq4AEdmDJA4aw,Pocket Full Of Kryptonite (Anniversary Edition),https://open.spotify.com/album/3jx5C8Z66FwdjNkqsSDBQh,Spin Doctors,https://open.spotify.com/artist/2PSiyldxmJze7xiqbz658m,2022-04-07,256946,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Under the Bridge,https://open.spotify.com/track/3d9DChrdc6BOeFsbrZ3Is0,Blood Sugar Sex Magik (Deluxe Edition),https://open.spotify.com/album/30Perjew8HyGkdSmqguYyg,Red Hot Chili Peppers,https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5,2023-07-10,264306,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Volcano,https://open.spotify.com/track/09JxX9P3dqSl0I3lDGrTie,II,https://open.spotify.com/album/04BaNUriK88MZEdnhU3PyW,The Presidents Of The United States Of America,https://open.spotify.com/artist/1lZvg4fNAqHoj6I9N8naBM,2022-04-07,178333,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Waiting for Somebody,https://open.spotify.com/track/3R6GxZEzCWDNnwo8QWeOw6,Singles - Original Motion Picture Soundtrack,https://open.spotify.com/album/58BEJ01sL8wK5LV3TPyngC,Paul Westerberg,https://open.spotify.com/artist/3N6WAAPHoIjo6na008793X,2023-07-10,205200,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Wake Up,https://open.spotify.com/track/2QiqwOVUctPRVggO9G1Zs5,Rage Against The Machine - XX (20th Anniversary Special Edition),https://open.spotify.com/album/4Io5vWtmV1rFj4yirKb4y4,Rage Against The Machine,https://open.spotify.com/artist/2d0hyoQ5ynDBnkvAbJKORj,2023-07-10,363853,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Walk On the Ocean,https://open.spotify.com/track/2JAECj9kBYQHb8AqJ2rsxt,fear,https://open.spotify.com/album/3UeshcanaZ1xd90cgmQmch,Toad The Wet Sprocket,https://open.spotify.com/artist/4j7EVY3kuDwLPfD2jfC7LC,2023-07-10,178773,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Walk On The Ocean,https://open.spotify.com/track/6DfvtrAhkXb6ruEaTGdA8r,P.S. (a Toad retrospective),https://open.spotify.com/album/4MCGhE7t3MzFXlyq9pQYVM,Toad The Wet Sprocket,https://open.spotify.com/artist/4j7EVY3kuDwLPfD2jfC7LC,2022-04-07,179040,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
We Die Young,https://open.spotify.com/track/5Ds35L9KpUDKgSxZ6whuoQ,Facelift,https://open.spotify.com/album/5LbHbwejgZXRZAgzVAjkhj,Alice In Chains,https://open.spotify.com/artist/64tNsm6TnZe2zpcMVMOoHL,2023-07-10,152560,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
What Do I Have to Do?,https://open.spotify.com/track/5Ov1sRzyusTNbrK7Q9FvSU,Wither Blister Burn + Peel,https://open.spotify.com/album/0KAj2FT0oe4PgCHdVHjojX,Stabbing Westward,https://open.spotify.com/artist/5daXMUbrPh8oX9Nd4CnToG,2023-07-10,247106,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
What I Got,https://open.spotify.com/track/3B4q6KbHbGV51HO3GznBFF,Sublime,https://open.spotify.com/album/14eK347GdWO4mBBx78tsut,Sublime,https://open.spotify.com/artist/0EdvGhlC1FkGItLOWQzG4J,2023-07-10,170906,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
What I Got,https://open.spotify.com/track/3oVSsJXNADnYAnZWiEWFJH,Sublime (Explicit Version),https://open.spotify.com/album/5dwkpREUiLdmPLy4POzFSa,Sublime,https://open.spotify.com/artist/0EdvGhlC1FkGItLOWQzG4J,2022-04-07,171066,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
What It's Like,https://open.spotify.com/track/6vUPPEN2V2lZ78b6DyEIjZ,Whitey Ford Sings the Blues,https://open.spotify.com/album/4ebpJ41hnGAIBZ8Cwua250,Everlast,https://open.spotify.com/artist/14ZxDAK6ITtZZqPdiWrvSn,2023-07-10,303133,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
When I Come Around,https://open.spotify.com/track/1Dr1fXbc2IxaK1Mu8P8Khz,Dookie,https://open.spotify.com/album/4uG8q3GPuWHQlRbswMIRS6,Green Day,https://open.spotify.com/artist/7oPftvlwr6VrsViSDV7fJY,2022-04-07,178000,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
When the Sun Hits,https://open.spotify.com/track/0oxYB9GoOIDrdzniNdKC44,Souvlaki,https://open.spotify.com/album/53eHm1f3sFiSzWMaKOl98Z,Slowdive,https://open.spotify.com/artist/72X6FHxaShda0XeQw3vbeF,2023-07-10,285906,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
When You Sleep,https://open.spotify.com/track/3HfEgAaf0koxBpBB8NvGda,Loveless,https://open.spotify.com/album/3GH4IiI6jQAIvnHVdb5FB6,my bloody valentine,https://open.spotify.com/artist/3G3Gdm0ZRAOxLrbyjfhii5,2022-04-07,251933,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Why,https://open.spotify.com/track/2fYYmPNwDaNpw1KRSxpQ5H,Diva,https://open.spotify.com/album/33ImEB9taJ3Tie4APfTL7B,Annie Lennox,https://open.spotify.com/artist/5MspMQqdVbdwP6ax3GXqum,2023-07-10,293838,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Wish You Were Here,https://open.spotify.com/track/6KtLECDztnah63TNmV4Plw,Morning View,https://open.spotify.com/album/1rQZbncicoXyB64DqoH7OY,Incubus,https://open.spotify.com/artist/3YcBF2ttyueytpXtEzn1Za,2022-04-07,212733,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Wonderwall,https://open.spotify.com/track/7JrUo70YjhU4S7flcJtK0k,[What's The Story] Morning Glory,https://open.spotify.com/album/1GIiLeoqfB5s7lMYPNPzbB,Oasis,https://open.spotify.com/artist/2DaxqgrOhkeH0fpeiQq2f4,2022-04-07,258906,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Would?,https://open.spotify.com/track/3oZKgn93EKPxLp2kRY2KRR,Singles (Deluxe Version) [Original Motion Picture Soundtrack],https://open.spotify.com/album/21Y9TFBmsA3XBS9b3yTzgi,Alice In Chains,https://open.spotify.com/artist/64tNsm6TnZe2zpcMVMOoHL,2022-04-07,208600,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Would? (2022 Remaster),https://open.spotify.com/track/5sFDReWLrZHLFZFjHsjUTS,Dirt (2022 Remaster),https://open.spotify.com/album/58NXIEYqmq5dQHg9nV9duM,Alice In Chains,https://open.spotify.com/artist/64tNsm6TnZe2zpcMVMOoHL,2023-07-10,206773,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
You Oughta Know,https://open.spotify.com/track/0Dw9z44gXhplDh5HCWZIxP,Jagged Little Pill,https://open.spotify.com/album/09AwlP99cHfKVNKv4FC8VW,Alanis Morissette,https://open.spotify.com/artist/6ogn9necmbUdCppmNnGOdi,2023-07-10,249200,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
You're a God,https://open.spotify.com/track/758wp6xs3ADdgIwdeHoXmX,Everything You Want,https://open.spotify.com/album/2gJ6axVHAsQmmO6nslQRN1,Vertical Horizon,https://open.spotify.com/artist/6Hizgjo92FnMp8wGaRUNTn,2022-04-07,218760,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
Zombie,https://open.spotify.com/track/7EZC6E7UjZe63f1jRmkWxt,No Need To Argue (The Complete Sessions 1994-1995),https://open.spotify.com/album/1Bwo9JkbVwxGyvtQNMRK21,The Cranberries,https://open.spotify.com/artist/7t0rwkOPGlDPEhaOcVtOt9,2023-07-10,306440,2022-06-10,1990s alt rock | 90s alternative rock | 90s hits | grunge | b-sides | deep cuts | rock classics | 90s throwbacks | punk | indie | early 90s | late 90s | alice in chains | foo fighters | korn | pearl jam | rage against the machine | tool | dave matthews band | incubus | system of a down | wheatus,90s ALTERNATIVE ROCK
