track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
2 Dumb Kids,https://open.spotify.com/track/75bs250qy6CzGEDxExe3sP,2 Dumb Kids,https://open.spotify.com/album/2rvUElOjzUMKDVkAFVGR3v,Levent Geiger,https://open.spotify.com/artist/7JSBgXyCDzX24iZCHJofIG,2023-03-15,159230,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Brown Eyed Girl,https://open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul,Blowin' Your Mind!,https://open.spotify.com/album/7dsWupQRlFuhG8FGiQAUjC,Van Morrison,https://open.spotify.com/artist/44NX2ffIYHr6D4n7RaZF7A,2022-06-03,183306,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Burning Love,https://open.spotify.com/track/7zMUCLm1TN9o9JlLISztxO,Elvis (Fool),https://open.spotify.com/album/3gpHiNAmT5oXVxe6ewTGuN,Elvis Presley,https://open.spotify.com/artist/43ZHCT0cAZBISjO8DG9PnE,2022-06-03,170293,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Can You Handle My Love??,https://open.spotify.com/track/7GKMstqz3UYkFvlX93qCyz,Can You Handle My Love??,https://open.spotify.com/album/5HuxJH43h3FTR8W258lhps,WALK THE MOON,https://open.spotify.com/artist/6DIS6PRrLS3wbnZsf7vYic,2022-06-03,256320,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",https://open.spotify.com/track/1WkMMavIMc4JZ8cfMmxHkI,TROLLS (Original Motion Picture Soundtrack),https://open.spotify.com/album/65ayND23IInUPHJKsaAqe7,Justin Timberlake,https://open.spotify.com/artist/31TPClRtHm23RisEBtV3X7,2022-06-03,237546,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Candle Flame,https://open.spotify.com/track/0LdAEUc7gyEY6xIG9y3lLM,Candle Flame,https://open.spotify.com/album/0CYQHh2Xwv6Jv30TUBvTjH,"Jungle, Erick the Architect","https://open.spotify.com/artist/59oA5WbbQvomJz2BuRG071, https://open.spotify.com/artist/2mQLwfvZtvtTbipKn3xHmK",2023-04-03,174020,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
celebrate,https://open.spotify.com/track/7nlvjuAdtKroFHdgqwCBKC,celebrate,https://open.spotify.com/album/3vnCUC9qSrGMalNNrV2Fj8,Isaac Dunbar,https://open.spotify.com/artist/2sBVpvpeQxK01FqIt5t816,2022-06-03,195253,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Celular,https://open.spotify.com/track/0LUG9jzDNXcIdIWeSx9g2C,Celular,https://open.spotify.com/album/63lKEkj06RrCmAOKRURfnd,"Nicky Jam, Maluma, The Chainsmokers","https://open.spotify.com/artist/1SupJlEpv7RS2tPNRaHViT, https://open.spotify.com/artist/1r4hJ1h58CWwUQe3MxPuau, https://open.spotify.com/artist/69GGBxA162lTqCwzJG5jLp",2023-07-07,176017,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Checkers (feat. Bandmanrill),https://open.spotify.com/track/2UUEnFfWx3y3lPKiwHTknQ,Checkers (feat. Bandmanrill),https://open.spotify.com/album/3xszxg2o7K6EPVBpihMo4n,"24kGoldn, Bandmanrill","https://open.spotify.com/artist/6fWVd57NKTalqvmjRd2t8Z, https://open.spotify.com/artist/2SyMN1PdSuQpZgrYXrkai1",2022-12-16,161424,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Cheese,https://open.spotify.com/track/5GCSN4N9KzycSf5FD0wtWF,I Want It All Right Now,https://open.spotify.com/album/1oo5SXe74thWKkBPGrkYoG,GROUPLOVE,https://open.spotify.com/artist/3kVUvbeRdcrqQ3oHk5hPdx,2023-07-07,192960,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
chill like that,https://open.spotify.com/track/5PThZUzaBqA9l4J4CDW0Cm,chill like that,https://open.spotify.com/album/4LSq1Mp7qhNPOj65tS2IEF,VALÉ,https://open.spotify.com/artist/3iyja6ErhSJ4NplEsdlzyE,2024-04-19,154736,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Chin Music For The Unsuspecting Hero,https://open.spotify.com/track/6bePYd5M396sVoHFDg36Ub,Chin Music For The Unsuspecting Hero,https://open.spotify.com/album/2gZLgIWBC3EehL92H92euc,Foster The People,https://open.spotify.com/artist/7gP3bB2nilZXLfPHJhMdvc,2022-06-03,204773,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Cigarette Daydreams,https://open.spotify.com/track/2tznHmp70DxMyr2XhWLOW0,Melophobia,https://open.spotify.com/album/4EK8gtQfdVsmDTji7gBFlz,Cage The Elephant,https://open.spotify.com/artist/26T3LtbuGT1Fu9m0eRq5X3,2022-06-03,208760,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Circles Around This Town,https://open.spotify.com/track/13G5xv1wUKvJYbK0wYmioN,Circles Around This Town,https://open.spotify.com/album/2MeNs8IOs7udC2CuiFKmlZ,Maren Morris,https://open.spotify.com/artist/6WY7D3jk8zTrHtmkqqo5GI,2022-06-03,195760,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Classic,https://open.spotify.com/track/2Dz8KeCYs9awlwUJStJlmh,MKTO,https://open.spotify.com/album/6hcPm6dCD58O5UI6xv019r,MKTO,https://open.spotify.com/artist/2l35CQqtYRh3d8ZIiBep4v,2022-06-03,175426,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Closer to Fine,https://open.spotify.com/track/7rKyITVLEwldhdXIy7P6Vw,Indigo Girls (Expanded Edition),https://open.spotify.com/album/1rkuKm5mDoauq9XKjRV94x,Indigo Girls,https://open.spotify.com/artist/4wM29TDTr3HI0qFY3KoSFG,2023-08-02,241600,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
COCO LOCO,https://open.spotify.com/track/3kmWIej9tXjSWWYc9tPjJk,COCO LOCO,https://open.spotify.com/album/21HEULXdjdbOsXoR0ajBeB,Maluma,https://open.spotify.com/artist/1r4hJ1h58CWwUQe3MxPuau,2023-06-13,166734,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
COLLEGE,https://open.spotify.com/track/6hsI1ar1EIyXU28ZHWlNW6,COLLEGE,https://open.spotify.com/album/2iKyerlQ2TbGMUhMUuaH2D,Gabe James,https://open.spotify.com/artist/7FQLTeXHh1ckany6jXXcKj,2023-04-25,156371,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Come and Get Your Love - Single Version,https://open.spotify.com/track/7GVUmCP00eSsqc4tzj1sDD,Come and Get Your Love,https://open.spotify.com/album/5Gf5m9M6RiK2lkjpbP0xRu,Redbone,https://open.spotify.com/artist/0w7HLMvZOHatWVbAKee1zF,2022-06-03,205933,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Como Tú y Yo,https://open.spotify.com/track/5epkD1MXbSjJTvQexDE3Q9,Como Tú y Yo,https://open.spotify.com/album/3IsvaEBEofbtXoVRRTK7jT,Chayanne,https://open.spotify.com/artist/1JbemQ1fPt2YmSLjAFhPBv,2022-09-30,192757,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Copa Vacía,https://open.spotify.com/track/2iVgM5C7m1G4CJGbms301G,Copa Vacía,https://open.spotify.com/album/4qtiO9UGqajxnKC0z0Mxn7,"Shakira, Manuel Turizo","https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp, https://open.spotify.com/artist/0tmwSHipWxN12fsoLcFU3B",2023-06-30,173547,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Copacabana (At the Copa),https://open.spotify.com/track/5FMXrphygZ4z3gVDHGWxgl,Dance Vault Mixes - Copacabana (At The Copa),https://open.spotify.com/album/52Ho5XgGwrNrPARqqXhJ5P,Barry Manilow,https://open.spotify.com/artist/3alW3LYQS8K29z8C8NSLIX,2023-10-10,236760,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Cowboys Talkin',https://open.spotify.com/track/2jz9PifMeY1ZYmE720XkID,Cowboys Talkin',https://open.spotify.com/album/3C4reNN9sXoVmK5CArdmzk,George Birge,https://open.spotify.com/artist/27R1aBy7FfkYevfYen4sMp,2023-01-13,169413,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
D.I.Y.A. (Die In Your Arms),https://open.spotify.com/track/3NrIDXk1iWUzzNjyebPmNx,D.I.Y.A. (Die In Your Arms),https://open.spotify.com/album/3Ntqgl4QwGZymJxrLDxXhJ,"North Ave Jax, jetsonmade","https://open.spotify.com/artist/7t3WSgiRVbVsTIbsgcHVrY, https://open.spotify.com/artist/0UcXjTpzt0DmIwPSNwlJfF",2023-08-18,189850,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Damage Gets Done (feat. Brandi Carlile),https://open.spotify.com/track/2OLaeJRrRjFgLfTsccnzlM,Unreal Unearth,https://open.spotify.com/album/3gF9KIynrJaC80HbVayPMx,"Hozier, Brandi Carlile","https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS, https://open.spotify.com/artist/2sG4zTOLvjKG1PSoOyf5Ej",2023-08-18,268653,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Dancing Feet (feat. DNCE),https://open.spotify.com/track/4RAR8g8fZNB106ezUurnE0,Dancing Feet (feat. DNCE),https://open.spotify.com/album/2ox5UMCeda9P21urAcoXdt,"Kygo, DNCE","https://open.spotify.com/artist/23fqKkggKUBHNkbKtXEls4, https://open.spotify.com/artist/6T5tfhQCknKG4UnH90qGnz",2022-06-03,215203,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Dancing is Healing,https://open.spotify.com/track/5gqu7rZE6fTFwbN2metxv4,Dancing is Healing,https://open.spotify.com/album/5g3JRPJKgjcc20lORFpaqp,"Rudimental, Charlotte Plank, Vibe Chemistry","https://open.spotify.com/artist/4WN5naL3ofxrVBgFpguzKo, https://open.spotify.com/artist/4U5QErgn94wZGw1rJz01BO, https://open.spotify.com/artist/1L5GuSYb4gktP74dqFkJpi",2023-04-25,177321,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Dandelions,https://open.spotify.com/track/2eAvDnpXP5W0cVtiI0PUxV,Safe Haven,https://open.spotify.com/album/6FgtuX3PtiB5civjHYhc52,Ruth B.,https://open.spotify.com/artist/2WzaAvm2bBCf4pEhyuDgCY,2022-06-03,233720,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
DE LUNES A LUNES,https://open.spotify.com/track/7yci6r0cjX0Np5AshDZOsR,DE LUNES A LUNES,https://open.spotify.com/album/2ESHmQZeKsZgnEA6HTCKt9,"Manuel Turizo, Grupo Frontera","https://open.spotify.com/artist/0tmwSHipWxN12fsoLcFU3B, https://open.spotify.com/artist/6XkjpgcEsYab502Vr1bBeW",2023-08-25,188411,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
De Selby (Part 2),https://open.spotify.com/track/4SFNe716eUbgX1XvGCTBu7,De Selby (Part 2),https://open.spotify.com/album/5xq7nQjOBcUnOyRMkBLnaM,Hozier,https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS,2023-07-21,227826,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Dead To Me,https://open.spotify.com/track/756sYvBPGREA5DVd9qUIUd,Dead To Me,https://open.spotify.com/album/6wjm5UATvraR2HRKwWoNWO,Hayes Warner,https://open.spotify.com/artist/2wJkFKzUxt9JR4wKXmwbmH,2023-07-14,152492,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Dear Future Husband,https://open.spotify.com/track/3cU2wBxuV6nFiuf6PJZNlC,Title (Deluxe),https://open.spotify.com/album/5W98Ab4VvQEuFEE4TIe5fE,Meghan Trainor,https://open.spotify.com/artist/6JL8zeS1NmiOftqZTRgdTz,2022-06-03,184226,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Deja Vu,https://open.spotify.com/track/2a7z8iTAiIKM395TFFR98T,Deja Vu,https://open.spotify.com/album/7GIUp8CdugJ0wKS95R82im,Linda Varg,https://open.spotify.com/artist/3VOmLCCFgGTtFJKLza3fwp,2023-01-13,191408,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Diving (feat. Holly Humberstone),https://open.spotify.com/track/5MEPCTNY7KfpM2FRCkvlQT,Diving (feat. Holly Humberstone),https://open.spotify.com/album/0P4hsKdP3Er6nIVtJOeV25,"Bombay Bicycle Club, Holly Humberstone","https://open.spotify.com/artist/3pTE9iaJTkWns3mxpNQlJV, https://open.spotify.com/artist/0nnYdIpahs41QiZ9MWp5Wx",2023-07-21,215986,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Do I Love You (Indeed I Do),https://open.spotify.com/track/0JsyYwcVC0PwaCewYnEBYJ,Do I Love You (Indeed I Do),https://open.spotify.com/album/01cCH740dJnp3nhkWWWBzJ,Bruce Springsteen,https://open.spotify.com/artist/3eqjTLE0HfPfh78zjh6TqT,2022-09-30,147040,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Do It Again,https://open.spotify.com/track/1IeQnQxCs2YJN6u3wQbUyX,Do It Again,https://open.spotify.com/album/2CVUrzo4yImrsDLT3v1jTZ,Ray Dalton,https://open.spotify.com/artist/4e0nWw2r4BoQSKPQ2zpU13,2023-03-20,175671,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Dobby 21,https://open.spotify.com/track/5vfoUjrdaLTQHGbLbcl5lx,Dobby 21,https://open.spotify.com/album/37UgVL4KFfZBhxAMdhU3L0,1010benja,https://open.spotify.com/artist/7xBrMNV9UKo2THKIk9xpBK,2022-06-03,190641,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Doctor (Work It Out) [feat. Miley Cyrus],https://open.spotify.com/track/4f9wNNZET9wH7eMBgONd3d,Doctor (Work It Out) [feat. Miley Cyrus],https://open.spotify.com/album/2kJunH6dfHcjJa0lxZbRKr,"Pharrell Williams, Miley Cyrus","https://open.spotify.com/artist/2RdwBSPQiwcmiDo9kixcl8, https://open.spotify.com/artist/5YGY8feqx7naU7z4HrwZM6",2024-03-01,182221,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
DOING IT AGAIN BABY,https://open.spotify.com/track/2DBRVoyZs0Q2kj0ePAVEEZ,DOING IT AGAIN BABY,https://open.spotify.com/album/1ER3PB0CgzxRprzl67AAhz,girl in red,https://open.spotify.com/artist/3uwAm6vQy7kWPS2bciKWx9,2024-03-08,145272,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
