track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
SOLO SO LONG!,https://open.spotify.com/track/1Z8ZEL5VBsrv3isNOiGVXu,SOLO SO LONG!,https://open.spotify.com/album/53bry5BJ4ftArb1VROy0fu,GABUISLOST,https://open.spotify.com/artist/1gVZVEcZQvNwe6hEdRlugH,2024-10-25,143080,2024-12-14,"furry, ΘΔ, indie. Cover: <a href=""https://open.spotify.com/artist/1gVZVEcZQvNwe6hEdRlugH?si=xKEjvLs9Qz2sC0ciFa1-9Q"">GABUISLOST</a> || Visit our <a href=""https://indieanthro.com"">website</a> for more ✨",indieAnthro
Space Force,https://open.spotify.com/track/3lKvqZrmWAZVnlvOcSkMOJ,"Orchid, or ""How to Bloom in Total Darkness""",https://open.spotify.com/album/3INGs4Bvk2Sr2G7clpljU0,Dima Foxpaws,https://open.spotify.com/artist/5D5oKhFLPRajnQq6vNSvzj,2025-01-08,260152,2024-12-14,"furry, ΘΔ, indie. Cover: <a href=""https://open.spotify.com/artist/1gVZVEcZQvNwe6hEdRlugH?si=xKEjvLs9Qz2sC0ciFa1-9Q"">GABUISLOST</a> || Visit our <a href=""https://indieanthro.com"">website</a> for more ✨",indieAnthro
special sound,https://open.spotify.com/track/57WDA29oy9hqSK65YoA6SG,HORNS AND FEATHERS,https://open.spotify.com/album/0aeHhC2E1ZoW0DzxU1LOOG,"Łucid dreamer, Ima","https://open.spotify.com/artist/7udJA2pap6ZNCw9JH5LcES, https://open.spotify.com/artist/24E1bMe5hd2ZbhWjCZasWT",2024-04-21,151578,2024-12-14,"furry, ΘΔ, indie. Cover: <a href=""https://open.spotify.com/artist/1gVZVEcZQvNwe6hEdRlugH?si=xKEjvLs9Qz2sC0ciFa1-9Q"">GABUISLOST</a> || Visit our <a href=""https://indieanthro.com"">website</a> for more ✨",indieAnthro
Spill Yr Guts!,https://open.spotify.com/track/2WnxCfZlfZYLVRvhu3bt6v,Spill Yr Guts!,https://open.spotify.com/album/18aRMLIPEuOJplrzh6YK94,death do us apart,https://open.spotify.com/artist/6LTjT8gzwzRqatvxLu1gpJ,2025-02-28,230520,2024-12-14,"furry, ΘΔ, indie. Cover: <a href=""https://open.spotify.com/artist/1gVZVEcZQvNwe6hEdRlugH?si=xKEjvLs9Qz2sC0ciFa1-9Q"">GABUISLOST</a> || Visit our <a href=""https://indieanthro.com"">website</a> for more ✨",indieAnthro
STAR,https://open.spotify.com/track/3o7Qe6M4XktBcWi5Q3heL7,madithemovie 2: direct2dvd,https://open.spotify.com/album/53H5UBwBqtjWRiVntElLax,"Madi Serket, robin's ghost, Roxby, Prime48","https://open.spotify.com/artist/1wInKYJHL1RIfHVvXwyy6l, https://open.spotify.com/artist/7wluTUzWSlXbe33U5TC94G, https://open.spotify.com/artist/5Ox1oMML9aBKYdLuuhM1v5, https://open.spotify.com/artist/4hy6CcKZDryzhfNihV42JY",2024-10-23,346880,2024-12-14,"furry, ΘΔ, indie. Cover: <a href=""https://open.spotify.com/artist/1gVZVEcZQvNwe6hEdRlugH?si=xKEjvLs9Qz2sC0ciFa1-9Q"">GABUISLOST</a> || Visit our <a href=""https://indieanthro.com"">website</a> for more ✨",indieAnthro
steam,https://open.spotify.com/track/5txPGRPxsnDpWnpwc5k1ix,steam,https://open.spotify.com/album/1tqaFT1gldC0IjQMyDfDHL,"friends&, clust.r, Christopher Rowin","https://open.spotify.com/artist/4KOymwZptTkgXMSg0veycG, https://open.spotify.com/artist/5bvjxbUrQY0ZiQrWEiHC11, https://open.spotify.com/artist/3VKXRji3bRVJyqN0LLpbVA",2025-02-05,175674,2024-12-14,"furry, ΘΔ, indie. Cover: <a href=""https://open.spotify.com/artist/1gVZVEcZQvNwe6hEdRlugH?si=xKEjvLs9Qz2sC0ciFa1-9Q"">GABUISLOST</a> || Visit our <a href=""https://indieanthro.com"">website</a> for more ✨",indieAnthro
stomachache,https://open.spotify.com/track/2Rrob4iFLTexLwFKLxGyjE,stomachache,https://open.spotify.com/album/0yGc2nOqI0CsuT3S0sQDd4,"robin's ghost, coldpizza","https://open.spotify.com/artist/7wluTUzWSlXbe33U5TC94G, https://open.spotify.com/artist/5RvcrWaucYqDPlrfnMBzDj",2025-02-28,191714,2024-12-14,"furry, ΘΔ, indie. Cover: <a href=""https://open.spotify.com/artist/1gVZVEcZQvNwe6hEdRlugH?si=xKEjvLs9Qz2sC0ciFa1-9Q"">GABUISLOST</a> || Visit our <a href=""https://indieanthro.com"">website</a> for more ✨",indieAnthro
Story,https://open.spotify.com/track/33gdIeqbwFeunpdgTuVApk,Be The Light On,https://open.spotify.com/album/0CuEiQUJtWzCzBkLZ1hfcp,Really Great,https://open.spotify.com/artist/0qpp5B7UKGpjPwTaVd4XEn,2025-02-28,121448,2024-12-14,"furry, ΘΔ, indie. Cover: <a href=""https://open.spotify.com/artist/1gVZVEcZQvNwe6hEdRlugH?si=xKEjvLs9Qz2sC0ciFa1-9Q"">GABUISLOST</a> || Visit our <a href=""https://indieanthro.com"">website</a> for more ✨",indieAnthro
Streetlight By Streetlight,https://open.spotify.com/track/7nns2Zg9w0wuFbnYZiFEHC,867,https://open.spotify.com/album/58Llb22QYZsh84c79agEnc,This Is The Glasshouse,https://open.spotify.com/artist/090FV8x5cK3p3WwKnQXyFk,2024-11-14,336718,2024-12-14,"furry, ΘΔ, indie. Cover: <a href=""https://open.spotify.com/artist/1gVZVEcZQvNwe6hEdRlugH?si=xKEjvLs9Qz2sC0ciFa1-9Q"">GABUISLOST</a> || Visit our <a href=""https://indieanthro.com"">website</a> for more ✨",indieAnthro
The dark lord Sauron stole my lunch money,https://open.spotify.com/track/6KyygJ2xLSNy3HdgLyd4t4,The dark lord Sauron stole my lunch money,https://open.spotify.com/album/7Byh7B3jl7iOg3zaTxvp3D,Muffin Fox,https://open.spotify.com/artist/3pheL5K8VpifPbrDlCwG6Q,2024-10-18,297086,2024-12-14,"furry, ΘΔ, indie. Cover: <a href=""https://open.spotify.com/artist/1gVZVEcZQvNwe6hEdRlugH?si=xKEjvLs9Qz2sC0ciFa1-9Q"">GABUISLOST</a> || Visit our <a href=""https://indieanthro.com"">website</a> for more ✨",indieAnthro
The Great Expedition To Find A Cure For Irony Poisoning (Ft. Hexosphere),https://open.spotify.com/track/5o1VKXqsuv9QsEPdRkXlFh,III: Swords And Potions And Crystals And Sweet Tea And Flowers And Spell Scrolls And Drawings Of Dogs And Some Songs,https://open.spotify.com/album/2kbXmjnnqNhG1wdxg4Y8ZR,"Plasma Cutter, Hexosphere","https://open.spotify.com/artist/4GLMMafAflOXujxZdh4SNW, https://open.spotify.com/artist/3MRjjErWqC747FhXSqCzVt",2024-06-23,216821,2024-12-14,"furry, ΘΔ, indie. Cover: <a href=""https://open.spotify.com/artist/1gVZVEcZQvNwe6hEdRlugH?si=xKEjvLs9Qz2sC0ciFa1-9Q"">GABUISLOST</a> || Visit our <a href=""https://indieanthro.com"">website</a> for more ✨",indieAnthro
The Greatest Showman,https://open.spotify.com/track/5QnjlKGfCXutGR4lZDoyry,Painting Clouds and Mountaintops,https://open.spotify.com/album/43d8wYLX8bTRf00ikYPGSE,Furry Loser,https://open.spotify.com/artist/5ZJuxb6oluPvuK2okvCAKk,2024-09-26,216250,2024-12-14,"furry, ΘΔ, indie. Cover: <a href=""https://open.spotify.com/artist/1gVZVEcZQvNwe6hEdRlugH?si=xKEjvLs9Qz2sC0ciFa1-9Q"">GABUISLOST</a> || Visit our <a href=""https://indieanthro.com"">website</a> for more ✨",indieAnthro
THE KILL,https://open.spotify.com/track/5UZgQsvQ9LVca5XqDRFbOb,THE KILL,https://open.spotify.com/album/14fINCadFpJCCbREk6JVLf,$leazy EZ,https://open.spotify.com/artist/1xZf497QbAPpJG32O4csnT,2023-08-14,191889,2024-12-14,"furry, ΘΔ, indie. Cover: <a href=""https://open.spotify.com/artist/1gVZVEcZQvNwe6hEdRlugH?si=xKEjvLs9Qz2sC0ciFa1-9Q"">GABUISLOST</a> || Visit our <a href=""https://indieanthro.com"">website</a> for more ✨",indieAnthro
thembo,https://open.spotify.com/track/5mbwsXdg5Bdd2tyqqceOvZ,thembo,https://open.spotify.com/album/4GKLqydauHPJFHm6pnDYEz,Werewing,https://open.spotify.com/artist/6msaXg2oHJLtyWD4PoZpkE,2024-10-18,118520,2024-12-14,"furry, ΘΔ, indie. Cover: <a href=""https://open.spotify.com/artist/1gVZVEcZQvNwe6hEdRlugH?si=xKEjvLs9Qz2sC0ciFa1-9Q"">GABUISLOST</a> || Visit our <a href=""https://indieanthro.com"">website</a> for more ✨",indieAnthro
Timekiller,https://open.spotify.com/track/3B6Pmp1a7P912E8fAYcBen,Clarity,https://open.spotify.com/album/3v2TvCKleFj0IqpbEayg1N,Catasham,https://open.spotify.com/artist/5x6DpBYRtpgfgRw2VqxSri,2025-02-28,158823,2024-12-14,"furry, ΘΔ, indie. Cover: <a href=""https://open.spotify.com/artist/1gVZVEcZQvNwe6hEdRlugH?si=xKEjvLs9Qz2sC0ciFa1-9Q"">GABUISLOST</a> || Visit our <a href=""https://indieanthro.com"">website</a> for more ✨",indieAnthro
TOO MANY PEOPLE,https://open.spotify.com/track/1Oscj77jtKlkUf9CXB7VYZ,RAVEPOP,https://open.spotify.com/album/1mLzn3i4NwDW4cOg2wJsig,r u s s e l b u c k,https://open.spotify.com/artist/3Si34xQXMZlrics4njesF2,2024-09-06,147656,2024-12-14,"furry, ΘΔ, indie. Cover: <a href=""https://open.spotify.com/artist/1gVZVEcZQvNwe6hEdRlugH?si=xKEjvLs9Qz2sC0ciFa1-9Q"">GABUISLOST</a> || Visit our <a href=""https://indieanthro.com"">website</a> for more ✨",indieAnthro
Tumblr Kid,https://open.spotify.com/track/7LIjyXz59GKokop5vnoRkk,Banned in Arkansas,https://open.spotify.com/album/1fgsoNXbihAs3mq6FjDgAl,The Jender Eternal Light Revue,https://open.spotify.com/artist/0bRqUOzeSDQg1XfQhCSxOY,2024-11-21,265732,2024-12-14,"furry, ΘΔ, indie. Cover: <a href=""https://open.spotify.com/artist/1gVZVEcZQvNwe6hEdRlugH?si=xKEjvLs9Qz2sC0ciFa1-9Q"">GABUISLOST</a> || Visit our <a href=""https://indieanthro.com"">website</a> for more ✨",indieAnthro
u turn my darkest days 2 lovely shade,https://open.spotify.com/track/2HwmicWrAaXPdJPLtP3mX0,u turn my darkest days 2 lovely shade,https://open.spotify.com/album/4cPRjLITdHLFvyOsJHPxhL,Vectorgeist,https://open.spotify.com/artist/0DyycUz6XmWbQkIKcTIf7P,2025-01-09,169180,2024-12-14,"furry, ΘΔ, indie. Cover: <a href=""https://open.spotify.com/artist/1gVZVEcZQvNwe6hEdRlugH?si=xKEjvLs9Qz2sC0ciFa1-9Q"">GABUISLOST</a> || Visit our <a href=""https://indieanthro.com"">website</a> for more ✨",indieAnthro
untrust u,https://open.spotify.com/track/6MPWFIGPyU5SHxybz5xIQV,the halloween ep,https://open.spotify.com/album/2EjF2NnxavuinbAMKbMomR,trndytrndy,https://open.spotify.com/artist/3DYTYYROw8SmsIAplPyysz,2024-07-20,68571,2024-12-14,"furry, ΘΔ, indie. Cover: <a href=""https://open.spotify.com/artist/1gVZVEcZQvNwe6hEdRlugH?si=xKEjvLs9Qz2sC0ciFa1-9Q"">GABUISLOST</a> || Visit our <a href=""https://indieanthro.com"">website</a> for more ✨",indieAnthro
VERTIGO,https://open.spotify.com/track/39f3PdKSEDi5mFOyC6SVrO,DEAD ENDS,https://open.spotify.com/album/3Bf7MGoM77Q51W2bXKPwi7,desu,https://open.spotify.com/artist/0nmrSpxtZ5ebDwneIobqS9,2025-02-28,107903,2024-12-14,"furry, ΘΔ, indie. Cover: <a href=""https://open.spotify.com/artist/1gVZVEcZQvNwe6hEdRlugH?si=xKEjvLs9Qz2sC0ciFa1-9Q"">GABUISLOST</a> || Visit our <a href=""https://indieanthro.com"">website</a> for more ✨",indieAnthro
whatisthetruth,https://open.spotify.com/track/48m5yGOpFG7QAn8EY9ZKKi,dilation,https://open.spotify.com/album/29MNuASiq6KXf6A4IPrQLM,"nightstand lullaby, InkyFirefly","https://open.spotify.com/artist/0uHNW8Qq4LAZGMMrw66ceM, https://open.spotify.com/artist/5OoLdY1AxARoc1Le6HbrsL",2024-11-14,198927,2024-12-14,"furry, ΘΔ, indie. Cover: <a href=""https://open.spotify.com/artist/1gVZVEcZQvNwe6hEdRlugH?si=xKEjvLs9Qz2sC0ciFa1-9Q"">GABUISLOST</a> || Visit our <a href=""https://indieanthro.com"">website</a> for more ✨",indieAnthro
windwatcher,https://open.spotify.com/track/6rUcxkEDXfIPMIE9Im0tfi,windwatcher,https://open.spotify.com/album/2uaL3PJ6h22Ll0kRFNjMcZ,thatcherblackwood,https://open.spotify.com/artist/44OljglvOclaPuzzgY2oUs,2024-08-17,276988,2024-12-14,"furry, ΘΔ, indie. Cover: <a href=""https://open.spotify.com/artist/1gVZVEcZQvNwe6hEdRlugH?si=xKEjvLs9Qz2sC0ciFa1-9Q"">GABUISLOST</a> || Visit our <a href=""https://indieanthro.com"">website</a> for more ✨",indieAnthro
with you,https://open.spotify.com/track/3RYHgICSwjphWmh8ZmRxC2,Brumal,https://open.spotify.com/album/044HHaGRFOn1RhKR9q1ea8,wisp,https://open.spotify.com/artist/7scInd2tt8fsEC4LdYAASv,2025-02-05,159795,2024-12-14,"furry, ΘΔ, indie. Cover: <a href=""https://open.spotify.com/artist/1gVZVEcZQvNwe6hEdRlugH?si=xKEjvLs9Qz2sC0ciFa1-9Q"">GABUISLOST</a> || Visit our <a href=""https://indieanthro.com"">website</a> for more ✨",indieAnthro
Worms,https://open.spotify.com/track/4fl81glI9CLw1yViHUEhtN,Worms,https://open.spotify.com/album/7AGBkxuwEykGu6mQqBX85j,delcarmen,https://open.spotify.com/artist/0HTHt3sXvPqKnV9KfPzOgU,2024-11-08,216843,2024-12-14,"furry, ΘΔ, indie. Cover: <a href=""https://open.spotify.com/artist/1gVZVEcZQvNwe6hEdRlugH?si=xKEjvLs9Qz2sC0ciFa1-9Q"">GABUISLOST</a> || Visit our <a href=""https://indieanthro.com"">website</a> for more ✨",indieAnthro
二足歩行,https://open.spotify.com/track/1AAsB7uw10xpaQApORmlOs,A Bucket of Soil,https://open.spotify.com/album/29ENAquIxThmwGjbObpVUK,Monday9,https://open.spotify.com/artist/7l2o5EB1sbrUXVmor8CApI,2024-07-13,175290,2024-12-14,"furry, ΘΔ, indie. Cover: <a href=""https://open.spotify.com/artist/1gVZVEcZQvNwe6hEdRlugH?si=xKEjvLs9Qz2sC0ciFa1-9Q"">GABUISLOST</a> || Visit our <a href=""https://indieanthro.com"">website</a> for more ✨",indieAnthro
