track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
#1 Freak (feat. Ty Dolla $ign),https://open.spotify.com/track/0tgAhrvNPhSyMZR0wWbv6Z,Feed Tha Streets III,https://open.spotify.com/album/2ZiBfBw770CJC0f4SI1Tji,"Roddy Ricch, Ty Dolla $ign","https://open.spotify.com/artist/757aE44tKEUQEqRuT6GnEB, https://open.spotify.com/artist/7c0XG5cIJTrrAgEC3ULPiq",2022-11-18,169005,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
sugar at the bottom,https://open.spotify.com/track/6LO0ryApQDcoL42O5o872S,PANORAMA,https://open.spotify.com/album/2TJlASpVb5tgcEY0RMyZjQ,Hayley Kiyoko,https://open.spotify.com/artist/3LjhVl7GzYsza1biQjTpaN,2022-07-29,185995,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Summer Killa,https://open.spotify.com/track/1A3vRWhiRZeCk0gVa1BUCJ,R&B MONEY,https://open.spotify.com/album/71nLT87STaJugBB3qub0Ri,Tank,https://open.spotify.com/artist/4mwXUEKaW4ftbncf9Hi58l,2022-08-19,147127,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Summer of Luv (feat. Unknown Mortal Orchestra),https://open.spotify.com/track/2PKbC4uFUY1tcBABpGZ8GQ,Chris Black Changed My Life,https://open.spotify.com/album/6A7Q0GFiU2ckojqk5QsXWX,"Portugal. The Man, Unknown Mortal Orchestra","https://open.spotify.com/artist/4kI8Ie27vjvonwaB2ePh8T, https://open.spotify.com/artist/1LeVJ5GPeYDOVUjxx1y7Rp",2023-07-10,159241,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Summo,https://open.spotify.com/track/1AXB0WRiTcSQe9RbBD2Ipx,Summo,https://open.spotify.com/album/4Gw5OAKvJETC2BwbMjfM61,Finesse2tymes,https://open.spotify.com/artist/3OoC54nEM3Xl7Kn5hsDdpg,2022-11-11,203031,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Sun Will Shine,https://open.spotify.com/track/6bp0sJ0l3Ab3ZU0aktsYCf,Sun Will Shine,https://open.spotify.com/album/43u6j73XJJE6wOhKgsA50W,"Robin Schulz, Tom Walker","https://open.spotify.com/artist/3t5xRXzsuZmMDkQzgOX35S, https://open.spotify.com/artist/7z2avKuuiMAT4XZJFv8Rvh",2022-07-29,201700,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Sunday at Seven,https://open.spotify.com/track/02zP8GILwJnyo0RM9favsg,Themes,https://open.spotify.com/album/2G7NUNmDhytHouxNVwAfUm,Jasper Harris,https://open.spotify.com/artist/57B9ghF6pGxBzFfOYLAcRA,2022-08-26,146142,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Sunglasses at Night,https://open.spotify.com/track/1LiMNzbo4XYzsZ0Odg3OW7,Sunglasses at Night,https://open.spotify.com/album/2WL25jOF2CEzuH1D7oJIYM,Heidi Klum,https://open.spotify.com/artist/7gmNO7Sv6EFNtxJ7JTgeaC,2024-02-08,170624,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Sunny Days,https://open.spotify.com/track/4sjmG9BP7kaBtQXP6QsITH,Sunny Days,https://open.spotify.com/album/2IoxyRZbqSqVzeg37Gte1S,Jehkai,https://open.spotify.com/artist/0EqsIz6jZtqiwz76zMMDH6,2022-05-20,209507,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Sunset Eyes,https://open.spotify.com/track/43JDDAnJu7fyNToaRUsjGH,Based On A Feeling,https://open.spotify.com/album/3PdyuqyxiDFTujJ8e2U2E2,Sabrina Claudio,https://open.spotify.com/artist/30DhU7BDmF4PH0JVhu8ZRg,2022-05-06,146279,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Superglue,https://open.spotify.com/track/7gF16AbvFNPRXgmuXtevuU,Superglue,https://open.spotify.com/album/3DDG8hBJQIYtWGGd4p58nT,Mia Rodriguez,https://open.spotify.com/artist/7Hsfh7YZzoyojYWQeMSHID,2022-06-10,127099,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
supposed to be,https://open.spotify.com/track/0i51PqCVTzIUmCzpbs9vwk,PANORAMA,https://open.spotify.com/album/2TJlASpVb5tgcEY0RMyZjQ,Hayley Kiyoko,https://open.spotify.com/artist/3LjhVl7GzYsza1biQjTpaN,2022-07-29,191302,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Sweat You Out My System,https://open.spotify.com/track/6PWJ0aOLUcQ1sqeqikPRjy,Sweat You Out My System,https://open.spotify.com/album/7FTGQ7UcBkyxH6c92dDLAi,MAY-A,https://open.spotify.com/artist/5J8UACGRZtDb4WdOzo9YJN,2023-01-13,189858,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Sweatshirt,https://open.spotify.com/track/55UzYuJvh5ZZsx3eKtEE0F,Sweatshirt,https://open.spotify.com/album/4rVsJUuV2vruNHP0NjAUxj,Anna Clendening,https://open.spotify.com/artist/2y9j8qUwBMGPYPQJJxmYzD,2022-05-06,162050,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Take Down,https://open.spotify.com/track/5UjAn86uo0VvNnt6MXmdG9,Take Down,https://open.spotify.com/album/4hpbYn2ylggl2NfbCgxW5K,Sett,https://open.spotify.com/artist/6STK8LKh7Lhr3t75x5iE7d,2023-01-20,130909,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
TAKE IT OFF,https://open.spotify.com/track/7zp9FOU4cjFdGN1zdWTvcB,TAKE IT OFF,https://open.spotify.com/album/29p3XedLUbGNxK7aje4WPW,"FISHER, Aatig","https://open.spotify.com/artist/1VJ0briNOlXRtJUAzoUJdt, https://open.spotify.com/artist/21OabQwzpxuFNxp7p781Ao",2023-08-14,194604,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Take Me Take Mine,https://open.spotify.com/track/2soOvBiMJMqSGgCcQ9kYYU,Last Night In The Bittersweet,https://open.spotify.com/album/0dp4Cl0ZqJYJJXIeH6dH1x,Paolo Nutini,https://open.spotify.com/artist/7x5rK9BClDQ8wmCkYAGsQp,2022-07-08,411185,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Tear It Down,https://open.spotify.com/track/4cvsQ7dzP1ba5onYeImGxP,Tear It Down,https://open.spotify.com/album/1IN1ocMOvYvrrd1uAoZVML,Quando Rondo,https://open.spotify.com/artist/4IprNlQiJZUUJhDl0fL2SL,2023-03-10,195668,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Tell Me Why,https://open.spotify.com/track/0Y53GoUuackos8Hjfegkcc,Tell Me Why,https://open.spotify.com/album/4o88I6Vqv56F1wK01tgVmU,Enchanting,https://open.spotify.com/artist/26XGM4cZDcTgrXo1nis5HT,2023-01-27,137142,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Tell Me Why,https://open.spotify.com/track/1NZ2lJxgs1Y1OcKzl0i0s9,Luv Scarred / No Luv (Deluxe),https://open.spotify.com/album/6BW57jVtLJ1NuVefL901qC,Enchanting,https://open.spotify.com/artist/26XGM4cZDcTgrXo1nis5HT,2023-02-10,137142,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Temper,https://open.spotify.com/track/6fXhozDwpdQEUKhq5Ak0mz,Temper,https://open.spotify.com/album/3VSRbWNR7FBK54z6gWUY3f,Lil Eazzyy,https://open.spotify.com/artist/0rpUnzu4JIoRkKkGvdcm7b,2022-12-16,109435,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Terms and Conditions,https://open.spotify.com/track/3vv2KJC3vaWPXXF5Ba7biE,Terms and Conditions,https://open.spotify.com/album/7CJe1NJRPmK5et3uevNQw5,Mahalia,https://open.spotify.com/artist/16rCzZOMQX7P8Kmn5YKexI,2023-04-10,209682,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
"Tested, Approved & Trusted",https://open.spotify.com/track/4Lk9PYDhAucTZMyccvt66Z,I Told Them...,https://open.spotify.com/album/1JzjwUKkPsdHg1SQ7qa5hc,Burna Boy,https://open.spotify.com/artist/3wcj11K77LjEY1PkEazffa,2024-03-05,220394,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Thank God I Do,https://open.spotify.com/track/60StAgy8EkIsaGEGebKcBB,Thank God I Do,https://open.spotify.com/album/13hXymvIOF3Q29fDFTmCeZ,Lauren Daigle,https://open.spotify.com/artist/40LHVA5BTQp9RxHOQ9JPYj,2023-03-10,258812,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
thank you (age cover),https://open.spotify.com/track/7Kz3WvZUILLpn81oKSuYsr,thank you (age cover),https://open.spotify.com/album/6NZ8Qj8Gzs4s6PMRpxqTRC,Arden Jones,https://open.spotify.com/artist/3mMogqf2JyBUQZxFZlC79w,2023-06-20,71000,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
That's Hilarious,https://open.spotify.com/track/1jIMjbzcGCcCQn5iMu9CUc,That's Hilarious,https://open.spotify.com/album/6Na1Irgy420bot5shdqlFz,Charlie Puth,https://open.spotify.com/artist/6VuMaDnrHyPL1p4EHjYLi7,2022-04-08,144933,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
That’s Not How This Works (feat. Dan + Shay & Sabrina Carpenter) - Sabrina’s Version,https://open.spotify.com/track/2WNHUp4s806SJrsj698ZX3,That’s Not How This Works (feat. Dan + Shay & Sabrina Carpenter) [Sabrina’s Version],https://open.spotify.com/album/0TN8dXBkeIqDjVfUV3gPpc,"Charlie Puth, Dan + Shay, Sabrina Carpenter","https://open.spotify.com/artist/6VuMaDnrHyPL1p4EHjYLi7, https://open.spotify.com/artist/7z5WFjZAIYejWy0NI5lv4T, https://open.spotify.com/artist/74KM79TiuVKeVCqs8QtB0B",2023-05-05,166640,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
That’s Not How This Works (feat. Dan + Shay),https://open.spotify.com/track/28a0aMV1OKoyNiCJuNsWrY,That’s Not How This Works (feat. Dan + Shay),https://open.spotify.com/album/67IEDkeGYxOvS2RvcarzrT,"Charlie Puth, Dan + Shay","https://open.spotify.com/artist/6VuMaDnrHyPL1p4EHjYLi7, https://open.spotify.com/artist/7z5WFjZAIYejWy0NI5lv4T",2023-04-10,165619,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
The Art of Letting Go,https://open.spotify.com/track/6i08kCm2z1gI38NGnzLIJ1,four,https://open.spotify.com/album/5Ss7v0vKlKr4YJb8jJzFsP,gnash,https://open.spotify.com/artist/3iri9nBFs9e4wN7PLIetAw,2023-01-20,152358,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
The Biggest,https://open.spotify.com/track/7M4M1GExnJhatiVlHf1Nfm,The Biggest,https://open.spotify.com/album/27MhJVEQWJlpQMAh7aEM4U,"DCG BROTHERS, DCG Shun, DCG Bsavv","https://open.spotify.com/artist/7MP0JM4me8DNocS55hbd2J, https://open.spotify.com/artist/7okkZ7wwW0Jkh3N8FHOR11, https://open.spotify.com/artist/1mU5tzu4Oi1c7pq0WPqMOL",2022-11-04,120000,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
The End (feat. BABYMETAL),https://open.spotify.com/track/07TSrx1BDK6twM9avkYzbe,Pink Tape,https://open.spotify.com/album/2ua5bFkZLZl1lIgKWtYZIz,"Lil Uzi Vert, BABYMETAL","https://open.spotify.com/artist/4O15NlyKLIASxsJ0PrXPfz, https://open.spotify.com/artist/630wzNP2OL7fl4Xl0GnMWq",2023-07-05,187244,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
The Grinch Freestyle (feat. Latto),https://open.spotify.com/track/2ZV5AvOBqnNjGa5pgLmSOl,The Grinch Freestyle (feat. Latto),https://open.spotify.com/album/0KhgQpucTFLcuiIWxdGLS1,"Luh Tyler, Latto","https://open.spotify.com/artist/1K15GRZZATsCJyGJ4bYiEz, https://open.spotify.com/artist/3MdXrJWsbVzdn6fe5JYkSQ",2024-01-03,146673,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
The Kitchen,https://open.spotify.com/track/14ZAryaOGjWc52i84ApWh0,The Kitchen,https://open.spotify.com/album/7hXIoUSA4AMI9zOGsepWXv,Briston Maroney,https://open.spotify.com/artist/7vtSUU3zpHeYJfX6BPNrJd,2022-04-08,201933,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
The Moves (feat. Muni Long & Nile Rodgers),https://open.spotify.com/track/3gCBF4XZx7dmEtaRDoQLEd,The Moves (feat. Muni Long & Nile Rodgers),https://open.spotify.com/album/2i7fwqOqVisYDooEIzk3Tr,"NEIKED, Muni Long, Nile Rodgers","https://open.spotify.com/artist/5H6xmHXjsq98NLbEjuE29f, https://open.spotify.com/artist/7tjVFCxJdwT4NdrTmjyjQ6, https://open.spotify.com/artist/3yDIp0kaq9EFKe07X1X2rz",2024-04-15,170048,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
The News,https://open.spotify.com/track/02oTRx0v3GloOe5VJZgjC7,The News,https://open.spotify.com/album/6Qc7G45dQ8rA91IbPrTUFR,Paramore,https://open.spotify.com/artist/74XFHRwlV6OrjEM0A2NCMF,2022-12-09,187696,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
the ringer,https://open.spotify.com/track/1rKPnrP8PxVIUKqoflty9G,age tape 0,https://open.spotify.com/album/3wNkf6SHSN19bVxWCNC3Lu,Arden Jones,https://open.spotify.com/artist/3mMogqf2JyBUQZxFZlC79w,2022-11-04,154124,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
the vibe,https://open.spotify.com/track/43mYpTDuMmNE8I4TXq3R0Q,LACUNA in The House Of Mirrors,https://open.spotify.com/album/14jEx61JDK4zj3pj1KEFPg,KAMAUU,https://open.spotify.com/artist/3IAQ6JspwRCPY06WXnaguc,2023-05-05,269612,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
The von dutch remix with addison rae and a.g. cook,https://open.spotify.com/track/1EycQzSpakKNsHgMbTMMKo,The von dutch remix with addison rae and a.g. cook,https://open.spotify.com/album/5Pj0xqgA9D5lJ8ZQuAe3ft,"Charli xcx, Addison Rae, A. G. Cook","https://open.spotify.com/artist/25uiPmTg16RbhZWAqwLBy5, https://open.spotify.com/artist/4gvjmrtzydbMpyJaXUtwvP, https://open.spotify.com/artist/335TWGWGFan4vaacJzSiU8",2024-03-26,157328,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
The Weekend,https://open.spotify.com/track/1KEs5gnaNl40iM9Ytmq1DD,The Weekend / Control the Media,https://open.spotify.com/album/3Xc6RzQVgNWt6LrQr4nwdI,Anti Up,https://open.spotify.com/artist/4UwR1ir6PovnQiwX5jRPvF,2024-04-08,178921,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
They Don't Love It,https://open.spotify.com/track/2dSKFFNoNXKo3hPnlwUdPe,Jackman.,https://open.spotify.com/album/1ep4OEfNOhvcY85STfEtKy,Jack Harlow,https://open.spotify.com/artist/2LIk90788K0zvyj2JJVwkJ,2023-05-05,113292,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
They Fightin,https://open.spotify.com/track/17l3xzZDzxzbjgRkzVEPna,They Fightin,https://open.spotify.com/album/4uXnNEqtr9q93ITK7hmdbO,Sett,https://open.spotify.com/artist/6STK8LKh7Lhr3t75x5iE7d,2022-12-02,151181,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
This Christmas,https://open.spotify.com/track/7ryDMjQUkbiBXjpsjAIcGV,This Christmas,https://open.spotify.com/album/7DUTGQcjw6zko30hopA2N9,Kenndog,https://open.spotify.com/artist/2NLseG7xyv3fHY5U8AUntx,2022-12-09,136694,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
This Is Why,https://open.spotify.com/track/7HdXRMw14roDx2a0COWk3M,This Is Why,https://open.spotify.com/album/6tG8sCK4htJOLjlWwb7gZB,Paramore,https://open.spotify.com/artist/74XFHRwlV6OrjEM0A2NCMF,2023-02-10,206700,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Thought About That - Dave Audé Remix,https://open.spotify.com/track/7jtv5LTe6l9XxJzxRMw7IN,Thought About That (Dave Audé Remix),https://open.spotify.com/album/78OfZAH0QP9Om5F3qDxqbl,"Noa Kirel, Dave Audé","https://open.spotify.com/artist/1wak0ZG1LUrZPYx8RDTQoD, https://open.spotify.com/artist/1vWImodgVqIgTUkekGEfR9",2022-06-10,210008,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Thought You Should Know,https://open.spotify.com/track/11mEd9lROCjJ3yOzFgbBXq,Thought You Should Know,https://open.spotify.com/album/0P24L8lg2Ldw7rOxepeBQq,Peter Raffoul,https://open.spotify.com/artist/57Y46IQXUoP3ytP9Wm2xRM,2023-03-10,137628,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Throat Goat (feat. OhGeesy & YN Jay),https://open.spotify.com/track/22HEgNIxsGjkqlrcfAGyWm,Throat Goat (feat. OhGeesy & YN Jay),https://open.spotify.com/album/2QIPLHpz1jvRR0Eyk0irAd,"1takejay, YN Jay, OHGEESY","https://open.spotify.com/artist/6vCAhgYcKSL1curqoT6eNu, https://open.spotify.com/artist/3gIWD9hK0VEhgsSrLu19PU, https://open.spotify.com/artist/3ppQEG71r7jVpI8RudzycF",2022-06-10,186357,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Through The Echoes,https://open.spotify.com/track/78NogwkqVC4GBQMxOwOQrC,Last Night In The Bittersweet,https://open.spotify.com/album/0dp4Cl0ZqJYJJXIeH6dH1x,Paolo Nutini,https://open.spotify.com/artist/7x5rK9BClDQ8wmCkYAGsQp,2022-07-08,221245,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Told You I Could Drink (feat. Lady A),https://open.spotify.com/track/1Jx6yQQ8g0MyBR8KlviCr0,Told You I Could Drink (feat. Lady A),https://open.spotify.com/album/1TKT3I8FZypWW2EgJUjFnc,"BRELAND, Lady A","https://open.spotify.com/artist/0C86lmpnwiyLDUiyo4d0P1, https://open.spotify.com/artist/32WkQRZEVKSzVAAYqukAEA",2022-08-05,236990,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Tomorrows - Kyle Watson Remix,https://open.spotify.com/track/5p9yBGSaYVnJnb6zI9kNEv,Tomorrows (Kyle Watson Remix),https://open.spotify.com/album/6JhA3zD1fN9PwskPcsOJBm,"Crooked Colours, Kyle Watson","https://open.spotify.com/artist/0aA1GTrIMutjIh4GlPPUVN, https://open.spotify.com/artist/7LJSAfWhO7jhjnewy6pKyZ",2022-12-02,219609,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Too Playa,https://open.spotify.com/track/6DHj8YdxLhWYWpQ16DwY2g,Too Playa,https://open.spotify.com/album/5IsM0j2Wg8GTwit49wEaHE,Lil Zay,https://open.spotify.com/artist/4taPfumBHkAn4s1tp9Mb9L,2023-03-10,128843,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Top Down,https://open.spotify.com/track/0i5P0FZPJmHrycya3AnWRq,Top Down,https://open.spotify.com/album/4Szh2YcfzZLZiEuR2tuILk,Jayson Cash,https://open.spotify.com/artist/73oxjhwezMsDPOBZzN5J9E,2022-04-25,189022,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Touchin' (feat. Kaliii),https://open.spotify.com/track/7KY0PsHITl98gztGO1fh5Z,Touchin' (feat. Kaliii),https://open.spotify.com/album/46dCBNUNDnajk5pK0i0VgN,"Honey Bxby, Kaliii","https://open.spotify.com/artist/4a0B39qi5Ks6KCPz0KptTO, https://open.spotify.com/artist/1YRqgFNXqRyMDRr8ClS1NL",2024-02-08,214712,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
toxic crush,https://open.spotify.com/track/4jx3OhzeLknPoF52To841h,age tape 4,https://open.spotify.com/album/3bR27hf8msbWz6q9km7S5N,Arden Jones,https://open.spotify.com/artist/3mMogqf2JyBUQZxFZlC79w,2022-05-06,134857,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
TRAPPER (Remix) [feat. Lil Baby],https://open.spotify.com/track/2MoqW8Uq2oGtTO3QtQMqKU,Gutta Baby: Reloaded,https://open.spotify.com/album/1u8CUSOX8yKc0GOSi7hTN1,"Foogiano, Lil Baby","https://open.spotify.com/artist/5iyTbismzdvyjpjIuhKRvX, https://open.spotify.com/artist/5f7VJjfbwm532GiveGC0ZK",2022-11-18,269031,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Treadmill,https://open.spotify.com/track/0ewQUWupKrDmYFhhiyjqaA,Treadmill,https://open.spotify.com/album/1lnKUpRIc0wAcnMP9scVlJ,Knox,https://open.spotify.com/artist/61S5H9Lxn1PDUvu1TV0kCX,2024-07-11,193262,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
TUNNEL VISION,https://open.spotify.com/track/183WuVX0zsr0dHydHkKtGQ,PORTALS,https://open.spotify.com/album/4kI7ZZF6CgDGFTjZNFwXYG,Melanie Martinez,https://open.spotify.com/artist/63yrD80RY3RNEM2YDpUpO8,2024-01-03,284770,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Turn It Up,https://open.spotify.com/track/6ou2irr0bEoGNaTejrOEBl,Turn It Up,https://open.spotify.com/album/6A0KCC9AaG4ZTK8KhfxRVE,Rico Nasty,https://open.spotify.com/artist/2OaHYHb2XcFPvqL3VsyPzU,2023-05-05,122699,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
TVI,https://open.spotify.com/track/6OtoDwuQaH8SfZobDMsWD5,TVI,https://open.spotify.com/album/237M8OHoTqOKzaixlHS2VN,Surf Curse,https://open.spotify.com/artist/1gl0S9pS0Zw0qfa14rDD3D,2022-07-15,161200,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Twin (feat. Lil Durk),https://open.spotify.com/track/2tnfun3wNXMb81Om05LczH,Feed Tha Streets III,https://open.spotify.com/album/2ZiBfBw770CJC0f4SI1Tji,"Roddy Ricch, Lil Durk","https://open.spotify.com/artist/757aE44tKEUQEqRuT6GnEB, https://open.spotify.com/artist/3hcs9uc56yIGFCSy9leWe7",2022-11-18,148636,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Two Tens (feat. Anderson .Paak),https://open.spotify.com/track/6clDsO8HwhHEgJDDp88VdL,Two Tens (feat. Anderson .Paak),https://open.spotify.com/album/32iVvfIYkmugGRxcTlzYjr,"Cordae, Anderson .Paak","https://open.spotify.com/artist/0huGjMyP507tBCARyzSkrv, https://open.spotify.com/artist/3jK9MiCrA42lLAdMGUZpwa",2023-01-27,152371,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
