track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
Vois sur ton chemin - Techno Mix,https://open.spotify.com/track/31nfdEooLEq7dn3UMcIeB5,Vois sur ton chemin (Techno Mix),https://open.spotify.com/album/79Cyc8GRWnLyjdJSMyJ0dB,BENNETT,https://open.spotify.com/artist/1r43wW70tnGUauQYvY5w48,2023-10-22,178156,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Volver a Nacer,https://open.spotify.com/track/5HS8yqY8W31MNoOiW4hbz9,Noctalgia,https://open.spotify.com/album/1SfEsuqAuE1cEfLrpysQrE,Vicco,https://open.spotify.com/artist/2z1MpPojFcvxYcEAx0lT6w,2024-08-25,196438,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Vull estar amb tu,https://open.spotify.com/track/6hlg2g54ixRhEMlcbiWiqX,Vull estar amb tu,https://open.spotify.com/album/0JNlqzvLCSmOtN5kL9Ysev,"Els Catarres, Stay Homas, ZOO","https://open.spotify.com/artist/0InCPtI0kadS7s3cZrcbbY, https://open.spotify.com/artist/7fUEi9sgiLw8gwQ307T6IU, https://open.spotify.com/artist/7a3ryRcO3alwbqaX4RagzM",2023-10-15,188585,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Water,https://open.spotify.com/track/5aIVCx5tnk0ntmdiinnYvw,Water,https://open.spotify.com/album/22sXXkKgjEuawIFL1e1tRw,Tyla,https://open.spotify.com/artist/3SozjO3Lat463tQICI9LcE,2024-02-18,200255,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
we can't be friends (wait for your love),https://open.spotify.com/track/51ZQ1vr10ffzbwIjDCwqm4,eternal sunshine,https://open.spotify.com/album/5EYKrEDnKhhcNxGedaRQeK,Ariana Grande,https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR,2024-03-24,228639,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
WE PRAY - Single Version,https://open.spotify.com/track/4ePie7AbHKyKdQtCte6SYC,WE PRAY (TINI Version),https://open.spotify.com/album/7JTrcbIR88dkMfNvdxcZBO,"Coldplay, Little Simz, Burna Boy, Elyanna, TINI","https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU, https://open.spotify.com/artist/6eXZu6O7nAUA5z6vLV8NKI, https://open.spotify.com/artist/3wcj11K77LjEY1PkEazffa, https://open.spotify.com/artist/0jIWKlfmD4Ew7HeVVrq03g, https://open.spotify.com/artist/7vXDAI8JwjW531ouMGbfcp",2024-09-15,233406,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Whatever,https://open.spotify.com/track/0LMwmV37RCmBO2so0szAFs,Whatever,https://open.spotify.com/album/2DoFm78vsYw31kJRzvIP4l,"Kygo, Ava Max","https://open.spotify.com/artist/23fqKkggKUBHNkbKtXEls4, https://open.spotify.com/artist/4npEfmQ6YuiwW1GpUmaq3F",2024-02-05,178273,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Why Why Why,https://open.spotify.com/track/52A0oY4u5ufxrHC85JGf4x,Shawn,https://open.spotify.com/album/1Gjj4lJko9J5Xh3VDWziyE,Shawn Mendes,https://open.spotify.com/artist/7n2wHs1TKAczGzO7Dd2rGr,2024-09-01,169041,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
WOMAN’S WORLD,https://open.spotify.com/track/7hDvcL88hXoofWcxPGmBpW,WOMAN’S WORLD,https://open.spotify.com/album/0aFSLGHaCuEfBPyF6AFofM,Katy Perry,https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X,2024-08-18,163000,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
xinu xanu,https://open.spotify.com/track/6ouV7526AeqeXrALRn6ZDb,xinu xanu,https://open.spotify.com/album/68eoTwykrA0JIUnCefZKEY,Stay Homas,https://open.spotify.com/artist/7fUEi9sgiLw8gwQ307T6IU,2023-11-19,148737,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
"yes, and?",https://open.spotify.com/track/7gaA3wERFkFkgivjwbSvkG,"yes, and?",https://open.spotify.com/album/2B9amdrHDIKOoEiPUfZGtb,Ariana Grande,https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR,2024-01-21,214994,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
