track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
qué le pasa conmigo?,https://open.spotify.com/track/4TrYGTVgWOe2s3ZPn5qFTa,qué le pasa conmigo?,https://open.spotify.com/album/2U3fK2dphVapz4xU77aflc,"Nicki Nicole, Rels B","https://open.spotify.com/artist/2UZIAOlrnyZmyzt1nuXr9y, https://open.spotify.com/artist/2IMZYfNi21MGqxopj9fWx8",2023-04-20,167251,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Qué Lío,https://open.spotify.com/track/3GmCcVI6ahFNLvF0izvmFP,NATTIVIDAD,https://open.spotify.com/album/2ZjmvVKeVy3CgaT2BvsyvM,NATTI NATASHA,https://open.spotify.com/artist/1GDbiv3spRmZ1XdM1jQbT7,2022-02-02,205120,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Qué Pecao,https://open.spotify.com/track/456U68M8lIymkz56Zroxh8,Qué Pecao,https://open.spotify.com/album/753zWh3I26DZ8pCOfJFZfA,"Manuel Turizo, Kapo","https://open.spotify.com/artist/0tmwSHipWxN12fsoLcFU3B, https://open.spotify.com/artist/3UTF2no3muGdiFXVujl94i",2024-10-04,230073,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Qué Prefieres?,https://open.spotify.com/track/1YEQ5CvZVK9P4PsZY76GK5,Qué Prefieres?,https://open.spotify.com/album/5EswK2NXREOYyhrPk8lXb1,"Boza, Beéle","https://open.spotify.com/artist/2NfSBtmWe7oPw1EmetJVso, https://open.spotify.com/artist/7a0XAaPaK2aDSqa8p3QnC7",2022-09-23,202581,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
QUÉ RICO CH**GAMOS,https://open.spotify.com/track/41onqkcjQIVFmz0S0b3aHV,SATURNO,https://open.spotify.com/album/5AcRssiG0Zqu3lqYW7hMoM,Rauw Alejandro,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq,2023-06-02,246746,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Qué Rico Fuera,https://open.spotify.com/track/7Bd1mIvqRkIXTPAzw2wBmT,Qué Rico Fuera,https://open.spotify.com/album/2Xk9iyx7nSm6evrOKCAypb,"Ricky Martin, Paloma Mami","https://open.spotify.com/artist/7slfeZO9LsJbWgpkIoXBUJ, https://open.spotify.com/artist/7rOlQwf8OuFLFQp4aydjBt",2022-02-02,218274,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Qué Suerte,https://open.spotify.com/track/08UEU7xzED0Q7FkC5jQqzl,DARUMAS,https://open.spotify.com/album/0sUg9ENEYuVX1LLci90JxS,DARUMAS,https://open.spotify.com/artist/3BtncWAC6RrQFca3UnvsS9,2024-05-17,183851,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Quédate,https://open.spotify.com/track/2h7pX9EhOdpFSM0PEO9NYn,Quédate,https://open.spotify.com/album/6Jf2rqjSUSC6dYTwks1g9n,Christian Nodal,https://open.spotify.com/artist/0XwVARXT135rw8lyw1EeWP,2023-04-28,247500,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Quédate Otra Vez (Amei Te Ver),https://open.spotify.com/track/1QHFcjPVJlJRleRC1s9Ckr,Quédate Otra Vez (Amei Te Ver),https://open.spotify.com/album/1X2qjFnb9MF8vnbt7DBWeT,"TIAGO IORC, Kany García","https://open.spotify.com/artist/4iWkwAVzssjb8XgxdoOL6M, https://open.spotify.com/artist/69UypehHabb68utzfjAVlV",2025-01-24,193063,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Ram Pam Pam,https://open.spotify.com/track/4DHDIdeayp8xvlyg22wREO,Ram Pam Pam,https://open.spotify.com/album/6Wg0bZna6okQRbB6JgOEmr,"NATTI NATASHA, Becky G","https://open.spotify.com/artist/1GDbiv3spRmZ1XdM1jQbT7, https://open.spotify.com/artist/4obzFoKoKRHIphyHzJ35G3",2022-02-02,200785,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
RANGOS,https://open.spotify.com/track/0Zvjkpcw5XJQtdnqFatffM,CVRBON VRMOR [C_DE: G_D.O.N.],https://open.spotify.com/album/3zaBxuBf9zSlxZ20ZRHXXE,Farruko,https://open.spotify.com/artist/329e4yvIujISKGKz1BZZbO,2024-05-03,223333,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
REAL GANGSTA LOVE,https://open.spotify.com/track/1pymWRCuZfCd0zdiBJo0Hj,EL ÚLTIMO BAILE,https://open.spotify.com/album/3EWJoKrG9XnCjvAPzkQZ88,Trueno,https://open.spotify.com/artist/2x7PC78TmgqpEIjaGAZ0Oz,2024-05-24,145342,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Refugio,https://open.spotify.com/track/5iGcOpA2ZVzmpi5gqjHQEA,Refugio,https://open.spotify.com/album/0USsWJfpUn9FLFTy4TaImn,Evaluna Montaner,https://open.spotify.com/artist/52qzWdNUp6ebjcNsvgZSiC,2022-03-23,193800,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Reina de la Selva,https://open.spotify.com/track/68i3siyBxZpKxYW1TVXMHj,Reina de la Selva,https://open.spotify.com/album/7MCEgz1kjLJ2CaZH9DMkf6,"Villano Antillano, Pedro Capó","https://open.spotify.com/artist/1pi7nGhOM7PTHR5YEgXVGq, https://open.spotify.com/artist/4QVBYiagIaa6ZGSPMbybpy",2023-05-05,176986,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Reir pa no llorar,https://open.spotify.com/track/4prqRVaMnTzHNWftd76iqN,Reir pa no llorar,https://open.spotify.com/album/6yF5XTwDNpaW3yC5l0CAdm,Marcelo Rubio,https://open.spotify.com/artist/5Nk0ZytxbTmln7pHwEEVYG,2024-04-19,164949,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Reloj,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J,Afrodisíaco,https://open.spotify.com/album/3fq06DDIkadDRB9RuBb22v,"Rauw Alejandro, Anuel AA","https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq, https://open.spotify.com/artist/2R21vXR83lH98kGeO99Y66",2023-06-07,231594,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Reloj,https://open.spotify.com/track/7r9ZhitdQBONTFOiJW5mr8,Reloj,https://open.spotify.com/album/56vYUqyoaBCrokFauIuXIk,"Rauw Alejandro, Anuel AA","https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq, https://open.spotify.com/artist/2R21vXR83lH98kGeO99Y66",2022-02-02,231594,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
REPETIMOS,https://open.spotify.com/track/6fd06SYRA9Fj8oFUhiOFvh,REPETIMOS,https://open.spotify.com/album/7219pqifUvqNOYNsYtgoeD,"Arthur Hanlon, Yotuel, Darell","https://open.spotify.com/artist/2tYwhzzfvvDr29BbBFcHhB, https://open.spotify.com/artist/3IzFiozYX6N0Qoz0drX8w8, https://open.spotify.com/artist/1TtXnWcUs0FCkaZDPGYHdf",2024-09-12,196000,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Rewind,https://open.spotify.com/track/7nFIZVAJEYbwbB5nbzkoka,Rewind,https://open.spotify.com/album/73EtqjVJRVpMMMCNSQ3C3P,"Blxst, Feid","https://open.spotify.com/artist/4qXC0i02bSFstECuXP2ZpL, https://open.spotify.com/artist/2LRoIwlKmHjgvigdNGBHNo",2024-04-01,141031,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Ride,https://open.spotify.com/track/1JWSvbotktLh1cftm1SyRc,Ride,https://open.spotify.com/album/36yqcY0wmk7Z3RSPo7k452,"Carlos Jean, John Martin","https://open.spotify.com/artist/3oDsfHaRCBv7Jp8HO6VgeA, https://open.spotify.com/artist/2auikkNYqigWStoHWK1Grq",2022-06-15,243021,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Risueña,https://open.spotify.com/track/277ia0CBOO47RhG7XSLj4b,Risueña,https://open.spotify.com/album/7xDIDj3JXGpFFebsgUE5Bx,"Omar Montes, Daviles de Novelda","https://open.spotify.com/artist/3lY9Fxceu60W1rbon7PkuF, https://open.spotify.com/artist/6E94QKXZv8BbO6QQJxcxLI",2022-03-10,211892,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
ROBAME UN BESO,https://open.spotify.com/track/2RxJ9U2Pj7TsiocDXtjowg,ROBAME UN BESO,https://open.spotify.com/album/3N2kt9ioaMGzGMBfvzhBXN,Luck Ra,https://open.spotify.com/artist/4kcQWQDK0u9AftVSpdrAgk,2024-10-11,143376,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Robarte un Beso,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k,VIVES,https://open.spotify.com/album/57giaIaMyAVCS7jMIaoIgK,"Carlos Vives, Sebastian Yatra","https://open.spotify.com/artist/4vhNDa5ycK0ST968ek7kRr, https://open.spotify.com/artist/07YUOmWljBTXwIseAUd9TW",2023-06-07,194742,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Romántica Champeta,https://open.spotify.com/track/3G6dSSbZvaBUVgXcvmXjKF,Romántica Champeta,https://open.spotify.com/album/1eEgcFThThSorfmePy4VvO,"Bomba Estéreo, Kevin Florez, The Busy Twist","https://open.spotify.com/artist/5n9bMYfz9qss2VOW89EVs2, https://open.spotify.com/artist/01RWu7yf1vE3eZvtxcRxkf, https://open.spotify.com/artist/0jPcvO2Jz1kkvANItu53jI",2023-04-27,202641,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Rosas,https://open.spotify.com/track/06p2Ij0lXD45LODQDCov0u,París,https://open.spotify.com/album/0QM5DL8C9uOYI2hGKbLUq8,La Oreja de Van Gogh,https://open.spotify.com/artist/4U7lXyKdSf1JbM1aXvsodC,2024-07-30,237026,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Sabe Bien,https://open.spotify.com/track/36LDPQfypNqhflhok841qb,Sabe Bien,https://open.spotify.com/album/2ntsVWNEOkxCYevBecgpvq,Pedro Capó,https://open.spotify.com/artist/4QVBYiagIaa6ZGSPMbybpy,2024-07-18,160723,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Salgo a Bailar,https://open.spotify.com/track/7xX7bER73YZSE4m76OpMXV,Salgo a Bailar,https://open.spotify.com/album/0uRoHlgfvgSwumltupp9vs,"FMK, Emilia","https://open.spotify.com/artist/0dUyjgCyjfj5eMx6bX2TWf, https://open.spotify.com/artist/0AqlFI0tz2DsEoJlKSIiT9",2023-07-14,157830,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Saltas Por Mi,https://open.spotify.com/track/4sDMrCZp5s9U2RcQkc5KY2,Saltas Por Mi,https://open.spotify.com/album/2btt6J3HVUYtncmPqrueGW,"Goyo, Luister La Voz","https://open.spotify.com/artist/2ECiXSK7umi1luAaQyrCUX, https://open.spotify.com/artist/4FoMtKClFtTNsfQN7ivDII",2024-08-16,160000,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
San Mike,https://open.spotify.com/track/5ox6dSwn0tjfcGHNo1LjRW,San Mike,https://open.spotify.com/album/2kMmUCIQkcxy4Lufx8RgXn,Alex Luna,https://open.spotify.com/artist/0lxgtTr0rNyTf3j6smPBp2,2024-08-09,184888,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Santo,https://open.spotify.com/track/2M6IDHdaSAyt7FcJcptHjj,Santo,https://open.spotify.com/album/4M6KWDyo4wi2wY9rxpV9RC,"Christina Aguilera, Ozuna","https://open.spotify.com/artist/1l7ZsJRRS8wlW3WfJfPfNS, https://open.spotify.com/artist/1i8SpTcr7yvPOmcqrbnVXY",2022-02-02,183414,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Se Fue,https://open.spotify.com/track/1uFW6czrHk5PsK3s6gOI7C,Cosa Nuestra,https://open.spotify.com/album/0aX0UXrHG2ceYIxTQcqJdA,"Rauw Alejandro, Laura Pausini","https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq, https://open.spotify.com/artist/2e4nwiX8ZCU09LGLOpeqTH",2024-11-15,240179,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Se Fue la Luz,https://open.spotify.com/track/2M4UXjgRjbQnS8s7lNR9g3,Cambios de Luna,https://open.spotify.com/album/0UaPZ3OfJgoTB5RKpZ0UY0,Kenia OS,https://open.spotify.com/artist/31VFEohvhOUKrtAONEBhMG,2022-03-24,159378,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Se Preparó,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt,Odisea,https://open.spotify.com/album/4s05NbwGgw5SO42AdsN5Oo,Ozuna,https://open.spotify.com/artist/1i8SpTcr7yvPOmcqrbnVXY,2023-06-02,188080,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Se Rumora,https://open.spotify.com/track/0CoXRdJsAoElmYCXldiVIg,INERCIA,https://open.spotify.com/album/18FytbcvGlN2wufzYgjc8l,Conexión Divina,https://open.spotify.com/artist/4VNRWgZyB5AiSw4jlGDVLy,2022-11-11,203866,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Se va 1 llegan 2,https://open.spotify.com/track/0K6DNAyidju52N6vKWNTyH,ALMA,https://open.spotify.com/album/0pWzIntouGCOZzQsSW6xYc,Nicki Nicole,https://open.spotify.com/artist/2UZIAOlrnyZmyzt1nuXr9y,2024-02-28,143833,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Según Quién,https://open.spotify.com/track/6fNCrsrdIcgVd2aZZ0nnz4,Según Quién,https://open.spotify.com/album/5Fqjf9AmZPobGPRuyO2fJf,"Maluma, Carin Leon","https://open.spotify.com/artist/1r4hJ1h58CWwUQe3MxPuau, https://open.spotify.com/artist/66ihevNkSYNzRAl44dx6jJ",2023-08-18,142334,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Sensible,https://open.spotify.com/track/5hezYkGjsT559hGnJsKUyN,Sensible,https://open.spotify.com/album/1NjrLqsDn8YbgSHzotKfsJ,Mariangela,https://open.spotify.com/artist/6rbhHufoSGkldXNhOtb6Mf,2024-06-11,205290,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Seré,https://open.spotify.com/track/79zvHHEqoXY3DFUUXBwNN2,Seré,https://open.spotify.com/album/65YVP3CV11KakZLZBagWOL,Nuevo Elemento,https://open.spotify.com/artist/5bX24ABh13zF8hf5oPwc3N,2023-01-20,163433,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Serías Tú,https://open.spotify.com/track/7fzskw4tFfvERodAJxSL1o,Serías Tú,https://open.spotify.com/album/38IW31iaOK3Zsr73cmSyds,Ha*Ash,https://open.spotify.com/artist/5xd2Tg7Zo8755eCy8Gxkp8,2022-05-06,206951,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
SHEITE,https://open.spotify.com/track/3jdfbWA1JSqKgsASdZG1uC,SHEITE,https://open.spotify.com/album/5Wzz3KhZ1OxupxCpwdtJIP,Nicki Nicole,https://open.spotify.com/artist/2UZIAOlrnyZmyzt1nuXr9y,2024-11-22,131489,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
SHOFAR,https://open.spotify.com/track/68lSedap260kbjpvdvF7Tp,CVRBON VRMOR [C_DE: G_D.O.N.],https://open.spotify.com/album/3zaBxuBf9zSlxZ20ZRHXXE,"Farruko, K4G","https://open.spotify.com/artist/329e4yvIujISKGKz1BZZbO, https://open.spotify.com/artist/7iE1RkAmNySaonnYrV8lmU",2024-05-03,248653,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
