track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
Aunt Wang Syrup,https://open.spotify.com/track/3DjrTjciheq2Lt0eqOzEJ4,Tyler EP,https://open.spotify.com/album/3Oy7bDJqtbMKTgetQ3HDop,The Activist,https://open.spotify.com/artist/1e3BzLHwWTlo0Twc47xXJd,2024-12-15,90253,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Aura,https://open.spotify.com/track/2mJmtX1i8pC6XlOdG5LjDa,Sound V Track,https://open.spotify.com/album/47Jl2mtHDAu7NZFErZjCKd,I Kicked A Cloud Once,https://open.spotify.com/artist/6cBMmgqlvhIoXxsj2jOmRD,2024-12-15,152188,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
away from what matters,https://open.spotify.com/track/5Ih1m5YZudr5O6SOhQSDQF,AWAY FROM WHAT MATTERS,https://open.spotify.com/album/5f0j7F675Kv00GwG8L7D2M,Joshua Lanuarii,https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw,2024-12-15,247899,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Awkward,https://open.spotify.com/track/74yIuvdVLoO0IQcsCNk5kS,Awkward,https://open.spotify.com/album/0WQvQnsiqbJZS5lyyc8Ejb,Breaded Beans,https://open.spotify.com/artist/5pQVwAPuspOhZ4SMJDgctF,2024-12-15,245178,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
back 2 hell,https://open.spotify.com/track/7kJzFWVGFgJqPDNpWfvz7L,Beautiful Narcissism,https://open.spotify.com/album/6paVb8OO6AWIyGpueJkADP,"Joshua Lanuarii, kamikaze's endless, Slxxpy","https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw, https://open.spotify.com/artist/7k3CYBOdj2p7mSf9vxtz7J, https://open.spotify.com/artist/0f2iFjl0mjn7fXYr3Z5rRV",2024-12-27,259996,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Back On That Act,https://open.spotify.com/track/5r7RfkzOVZ7fvfPEAHZJbe,Whole Lotta Red V2,https://open.spotify.com/album/0LAxkfHP9eqYPULAXaglWY,Lil Majo,https://open.spotify.com/artist/2KE59bPqiPq9Z1Z9B4gtOM,2024-12-15,170782,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Back to the Bando,https://open.spotify.com/track/1BQYH2JiEm4tzCytgjT3u7,Unleashed,https://open.spotify.com/album/4fu9h1LOb9MDVSikHhXW2Z,Baskem,https://open.spotify.com/artist/03FChCYZ6EtklEGk5MKcje,2024-12-15,219924,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
bad girl #imdyingwhenicu,https://open.spotify.com/track/4JO75A8y8muhRTryx0Qnl8,top secret mixtape,https://open.spotify.com/album/1lvJ0gDR2bpcZ6B8To1SYU,Yoru Tsuki,https://open.spotify.com/artist/5DhMsbwQiYHYSXIMLNC7yq,2024-12-16,127389,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Bad People,https://open.spotify.com/track/71Q16re7s5AN4wdAYvcBQh,Angelic 2 the Core : Angelic Funkadelic / Angelic Rockadelic,https://open.spotify.com/album/1HulL4NikuGieoJQUBJJL9,Corey Feldman,https://open.spotify.com/artist/1hzKfT0k54Cn1HgxoOTZP9,2024-12-15,269088,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
BANANA,https://open.spotify.com/track/7tWtVqEBywdJ4nTmgxozfa,CALL ME IF YOU GET LOST: LOST TRACKS,https://open.spotify.com/album/18RDbFA8eFqrjM5XZsboxm,Breaded Beans,https://open.spotify.com/artist/5pQVwAPuspOhZ4SMJDgctF,2024-12-15,21151,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Bang! (feat. Hayley Kiyoko) - AhhHaa Remix,https://open.spotify.com/track/0BcNo7nVhSpwNPpuJ5lGoy,Bang! (feat. Hayley Kiyoko) [AhhHaa Remix],https://open.spotify.com/album/5DtvtNJSg3QbMhPXOKBI04,"AJR, Hayley Kiyoko, AhhHaa","https://open.spotify.com/artist/6s22t5Y3prQHyaHWUN1R1C, https://open.spotify.com/artist/3LjhVl7GzYsza1biQjTpaN, https://open.spotify.com/artist/3rnpSVwAs2cQoB2OtHZk8m",2025-01-29,167649,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Bang! - Acoustic,https://open.spotify.com/track/3GgOfbqyLG6TsT2a9FfbRU,Bang! (Remixes),https://open.spotify.com/album/0LzG2yUFam5JA6eVHJ8Mlq,AJR,https://open.spotify.com/artist/6s22t5Y3prQHyaHWUN1R1C,2024-12-15,163263,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Bang! - Nathan Dawe Remix,https://open.spotify.com/track/3NVDeAITKiWEDDI5mfwjhI,Bang! (Remixes),https://open.spotify.com/album/0LzG2yUFam5JA6eVHJ8Mlq,"AJR, Nathan Dawe","https://open.spotify.com/artist/6s22t5Y3prQHyaHWUN1R1C, https://open.spotify.com/artist/2gduEC76ry33RVurAvT05p",2024-12-15,174767,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Bang! - Nathan Dawe Remix,https://open.spotify.com/track/4IqLk3K6pMRU0NgXISwgqD,Bang! (Nathan Dawe Remix),https://open.spotify.com/album/24FHm86jBBuKWeOedUTzk7,"AJR, Nathan Dawe","https://open.spotify.com/artist/6s22t5Y3prQHyaHWUN1R1C, https://open.spotify.com/artist/2gduEC76ry33RVurAvT05p",2024-12-15,174767,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Bang! - Remix,https://open.spotify.com/track/5h2cL6ErJKHQmNavEy1jAx,Bang! (Remix),https://open.spotify.com/album/1ShrTbi3qkYsGm6LSvCsag,"AJR, YouNotUs","https://open.spotify.com/artist/6s22t5Y3prQHyaHWUN1R1C, https://open.spotify.com/artist/67ghKnycRX6VM1xfqJSMlH",2024-12-15,177000,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Bass Up - Radio Edit,https://open.spotify.com/track/5R2HbvdpTfH7eEn5NWCWgD,Harmony Destruction,https://open.spotify.com/album/3HefRXrgVp99odTv5bS050,Rayman Rave,https://open.spotify.com/artist/68k7oHbNM3MuYr4YVvZ8AH,2024-12-15,186906,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
beautiful narcissist,https://open.spotify.com/track/6HP75zsATZYMf6rO5XSrdM,Beautiful Narcissism,https://open.spotify.com/album/6paVb8OO6AWIyGpueJkADP,Joshua Lanuarii,https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw,2024-12-27,242128,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Benny and the Jetts,https://open.spotify.com/track/5J6iyj1PXZWAsxwwV2ybfm,Benny and the Jetts,https://open.spotify.com/album/6lNsybdVi4faOrweRtErSO,television archives,https://open.spotify.com/artist/52Nc32sj7qMGMa7pHJjj5W,2024-12-15,170710,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Best Friend,https://open.spotify.com/track/1BDaEKty8xdW0LjN73HzWU,"Good Morning, Wolficide",https://open.spotify.com/album/7zyac1m45W2B2ACRTvIO0N,"Wolficide, Squiblers","https://open.spotify.com/artist/02uuMtGWugrKLgtdDurPhk, https://open.spotify.com/artist/4MkQCthzhtcdweul1bWqxk",2024-12-16,155924,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Better Off Stalking U,https://open.spotify.com/track/1C1EdOfblkIxbJxuq0Bdmb,Better Off Stalking U,https://open.spotify.com/album/5KD8Sh127OY7oYD4dmugOH,Hospital,https://open.spotify.com/artist/2M4OJxOPHE7Foqcymmbojd,2024-12-16,167183,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
BIG SHOT (Deltarune Chapter 2),https://open.spotify.com/track/1UYKLDCVUtVCDyA4OXErec,BIG SHOT (Deltarune Chapter 2),https://open.spotify.com/album/1KkxY723Njzti7rWkbRkHP,Xtha,https://open.spotify.com/artist/7CINZTW4RTKs0n2fAvIoqq,2024-12-15,238285,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Black Friday,https://open.spotify.com/track/3I8mSGE0w3ruxHKpYnkAgo,Black Friday,https://open.spotify.com/album/4hhtyjAOMAhr1pxSn6bPH2,The Kendrick,https://open.spotify.com/artist/6sgQ14R6R8cbRAcY2WB95b,2024-12-15,416632,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Black Mass,https://open.spotify.com/track/1O047NE68YUR6j26zBPz2O,Black Mass,https://open.spotify.com/album/23aOWuA3ezrcNekrUG9miW,Vincent & The Black Rabbit,https://open.spotify.com/artist/1L8i0OGcP78idTEtpFBZ3e,2025-01-11,410307,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Blade Leaked,https://open.spotify.com/track/70OS1oj3fNt63TqkDkpMzC,Blade Leaked,https://open.spotify.com/album/33CE9Bv5VVfakDpDZXQKoe,Thirty40,https://open.spotify.com/artist/3Ue8xildie3NtdQWolOvzM,2024-12-15,217153,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Blend W,https://open.spotify.com/track/66mF65DIL4oWccTdimBp5U,Blend W,https://open.spotify.com/album/7iSDu3iYJOweZ4rm4kyPw2,mewtenDoo,https://open.spotify.com/artist/2pmXudrsEKqCJhEez7UbHn,2024-12-15,92833,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Blow,https://open.spotify.com/track/7Gg06PehkTkKEvoWtJwtLs,Mr. Diddle,https://open.spotify.com/album/5zO7TMFzvJLEtBPAFIrSOB,Chill Aqua,https://open.spotify.com/artist/4sgWFzT0ptklnjTpTlQUk0,2024-12-15,176239,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Blue Light (interlude),https://open.spotify.com/track/1nI9eVCz4DLlYoVTw3pQMY,Songs4her,https://open.spotify.com/album/6Z2NCRKR56C0D5L2iPYD1Z,icryduringsex,https://open.spotify.com/artist/5dpFvg3GgOk9bZgG4FN4Fw,2024-12-15,278593,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Body in a Trash Bag,https://open.spotify.com/track/3vvsTkSk1VgizUdsWhVXLK,Mr. Diddle,https://open.spotify.com/album/5zO7TMFzvJLEtBPAFIrSOB,Chill Aqua,https://open.spotify.com/artist/4sgWFzT0ptklnjTpTlQUk0,2024-12-15,80015,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
BOSSA,https://open.spotify.com/track/2V8aBH6vB1Q05Wm7zqluGa,CALL ME IF YOU GET LOST: LOST TRACKS,https://open.spotify.com/album/18RDbFA8eFqrjM5XZsboxm,Breaded Beans,https://open.spotify.com/artist/5pQVwAPuspOhZ4SMJDgctF,2024-12-15,52243,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Brand New Millenium,https://open.spotify.com/track/6nIx4Xwcwgarn1vkeYwv8o,What Life Really Means,https://open.spotify.com/album/7q0PCPBP03V5hwyspBIGZv,Blurain,https://open.spotify.com/artist/1qoYHtGe1GYUzFpoRIse8y,2024-12-15,190614,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Brand New Tune,https://open.spotify.com/track/4WDBDO42YSzsJi1RMITKj1,TA_1,https://open.spotify.com/album/1fv1Cgww2KOucMB9nEdW8w,television archives,https://open.spotify.com/artist/52Nc32sj7qMGMa7pHJjj5W,2024-12-15,155109,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
BREEZE,https://open.spotify.com/track/4CsiiN8KHWA07HaeyMctnY,CALL ME IF YOU GET LOST: LOST TRACKS,https://open.spotify.com/album/18RDbFA8eFqrjM5XZsboxm,Breaded Beans,https://open.spotify.com/artist/5pQVwAPuspOhZ4SMJDgctF,2024-12-15,72909,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
