track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
Teeth,https://open.spotify.com/track/6b5p4KfEO2DEfa8Wu46qJY,Teeth,https://open.spotify.com/album/0NSSmu9dVU5TGt5B1euw7U,Sister Ray,https://open.spotify.com/artist/40rYcgQG8MPbjZDOfDMzyC,2023-03-27,172638,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Teeth Marks,https://open.spotify.com/track/6L7uYQYLL6veGWP89fFph0,Teeth Marks,https://open.spotify.com/album/5fXIv2d6FP5hSTYThKREZH,S.G. Goodman,https://open.spotify.com/artist/7hzn6FoCsEaUNPnPn7TJWd,2022-06-06,217130,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Tell Me Have You Been Dancing - Claud Remix,https://open.spotify.com/track/30wuBQxnI9aME41CBMuKaZ,Tell Me Have You Been Dancing (Claud Remix),https://open.spotify.com/album/5PJQPn04XHPVunHWwobYIL,"Daisy the Great, Claud","https://open.spotify.com/artist/0SrIPejckovMwhrN3MZFPB, https://open.spotify.com/artist/5MaQlvNGOaTj39apHsXVq1",2023-03-14,185525,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Ten,https://open.spotify.com/track/6pXRLi8Gx2cZ3VQZJp1kFd,Dandelion,https://open.spotify.com/album/5LF0FgPNp2ImHWV8P6ZkCx,The Greeting Committee,https://open.spotify.com/artist/1MIe1z4RdqLqHSJsb7EBMm,2022-06-13,128946,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
"thank u, next",https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",https://open.spotify.com/album/2fYhqwDWXjbpjaIJPEfKFw,Ariana Grande,https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR,2023-11-08,207320,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Thankful,https://open.spotify.com/track/62uRYwQ4UV7UoMpQ6hXqPj,Thankful,https://open.spotify.com/album/7yOGwFeMaA4ucX5W0JFMKq,Surfaces,https://open.spotify.com/artist/4ETSs924pXMzjIeD6E9b4u,2023-04-17,209986,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
That Kinda Girl,https://open.spotify.com/track/7xx7TSQDUl9gsLOH5ZKKWX,It’s Always Summer in Supertropicali (Chapter 2),https://open.spotify.com/album/0fx9Wepc1X1qSMVK6Nrm81,Fleurie,https://open.spotify.com/artist/647D92XNDYTUt5A0idePJ4,2022-09-21,194782,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
That Part,https://open.spotify.com/track/7vfCm8tEWV9lCpyY1nvJVB,That Part,https://open.spotify.com/album/3BBoVJSqbpAPVYWt5lXHfC,Lauren Spencer Smith,https://open.spotify.com/artist/79AyR6ATpj2LTPxfb6FX50,2023-05-28,174052,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
That’s So True,https://open.spotify.com/track/7ne4VBA60CxGM75vw0EYad,The Secret of Us (Deluxe),https://open.spotify.com/album/0hBRqPYPXhr1RkTDG3n4Mk,Gracie Abrams,https://open.spotify.com/artist/4tuJ0bMpJh08umKkEXKUI5,2025-02-04,166300,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
The 30th,https://open.spotify.com/track/5SHpuW2qjkQtFRpE6P9Nks,Guitar Songs,https://open.spotify.com/album/1YPWxMpQEC8kcOuefgXbhj,Billie Eilish,https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH,2022-07-25,216448,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
The Best Part,https://open.spotify.com/track/426Ts4w4vCFNW01udSShf9,Allison's Songs,https://open.spotify.com/album/3LGwrBU9oDIZRPICGaAMhH,Florence Pugh,https://open.spotify.com/artist/0wU0ByZ6OSInRD0ZmVfcIq,2023-03-30,269693,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
the death of cat,https://open.spotify.com/track/1rB20lcvLZnEhrtwsGs1jw,spacegirl,https://open.spotify.com/album/3tp1fly9o91qybai6Isg1u,Cathy Jain,https://open.spotify.com/artist/3b05F8mzcRrH8jIdBNJHHQ,2022-10-17,143856,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
The Drop,https://open.spotify.com/track/7zWPaL2lqEuGnsNCK6WE40,Gulp!,https://open.spotify.com/album/2bslpjCiGWMgPt2GCdllkH,Sports Team,https://open.spotify.com/artist/04JIxSs2P0iteVWtaskfeh,2022-10-20,178212,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
The Good Tears,https://open.spotify.com/track/7hc0QRnFDaxu8YI4K8i18L,The Good Tears,https://open.spotify.com/album/5JfmEck0oHgJxoOQy68485,Dylan Dunlap,https://open.spotify.com/artist/7CanUos0itnFLMrCiT839W,2023-10-17,244804,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
The Hardest Part,https://open.spotify.com/track/3OYUuT8iujKMFUoeKrnhwe,The Hardest Part,https://open.spotify.com/album/1URmuEjZuBuXuLegkhvQr0,Alexander 23,https://open.spotify.com/artist/6sFHvCyqklnJpXC9Nh1aag,2022-06-06,203600,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
The Kill,https://open.spotify.com/track/06qDEAG26TspT2yK2NLgEZ,Don't Forget Me,https://open.spotify.com/album/3q149oaxOiW9EoHXqM5nvO,Maggie Rogers,https://open.spotify.com/artist/4NZvixzsSefsNiIqXn0NDe,2024-04-17,251600,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
The Less I Know The Better,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,Currents,https://open.spotify.com/album/79dL7FLiJFOO0EoehUHQBv,Tame Impala,https://open.spotify.com/artist/5INjqkS1o8h1imAzPqGZBb,2023-11-08,216320,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
the man who flew into space,https://open.spotify.com/track/09tv20euln883gMT36Agpr,the man who flew into space,https://open.spotify.com/album/53EpKarKuCd0pBZaxFldIs,isaac gracie,https://open.spotify.com/artist/5Smb3KB29epOb92Btsxulb,2023-02-20,289532,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
The Night We Met,https://open.spotify.com/track/3hRV0jL3vUpRrcy398teAU,Strange Trails,https://open.spotify.com/album/4sD1qg4jwTZR4mvR4Iflk5,Lord Huron,https://open.spotify.com/artist/6ltzsmQQbmdoHHbLZ4ZN25,2023-11-08,208211,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
The Only One,https://open.spotify.com/track/3uB7utfP0CVzaVLvbt8ia5,BOOTCUT,https://open.spotify.com/album/5vnnhrkeLqHWuM7cuqgHCK,Bahamas,https://open.spotify.com/artist/4C50EbCS11M0VbGyH3OfLt,2023-09-18,231713,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
The Other Side,https://open.spotify.com/track/1whkfFxtxHalsQt83YfUGH,Angel Face (Club Deluxe),https://open.spotify.com/album/3fD6ZQKymy2oP1t6c8NEOc,Stephen Sanchez,https://open.spotify.com/artist/5XKFrudbV4IiuE5WuTPRmT,2024-04-26,196633,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
The Redwing,https://open.spotify.com/track/60inSqhwmDN5m0kYSq5cJU,Multitudes,https://open.spotify.com/album/1p4Q0pUvvURdCwC842Abjn,Feist,https://open.spotify.com/artist/6CWTBjOJK75cTE8Xv8u1kj,2023-04-17,198416,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
The Rose You Kept,https://open.spotify.com/track/0DKBPNScReCRRicU4bgx50,The Rose You Kept,https://open.spotify.com/album/3tbwmBwYgbOqFmm727arhf,"Daniele Luppi, Greg Gonzalez","https://open.spotify.com/artist/1TY8JzETLheB4vm5QblKsF, https://open.spotify.com/artist/3X80qrZudFnWfRlNg7uIDU",2022-09-01,216545,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
THE SUN & THE SEA (feat. Donovan Woods),https://open.spotify.com/track/0gQEH2kiQT4d95wWfkzSJh,THE SUN & THE SEA (feat. Donovan Woods),https://open.spotify.com/album/11kek3xb49b40Y0JDCVw75,"Ziggy Alberts, Donovan Woods","https://open.spotify.com/artist/6tuPdaFPIytg3l2f51L7Hw, https://open.spotify.com/artist/4SOtk3HtPYKqxnVuxNBMti",2022-06-06,180000,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
the way things go,https://open.spotify.com/track/5sA3i6SGkILMiZW6Fhx4wv,the way things go,https://open.spotify.com/album/2rLVMQbIw1C8JHmad6H0Pk,beabadoobee,https://open.spotify.com/artist/35l9BRT7MXmM8bv2WDQiyB,2023-07-24,187800,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
thelma & louise,https://open.spotify.com/track/3SHo8R3i90ctwIA63ZZ1UV,bedroom walls : le salon,https://open.spotify.com/album/16yfLwmzCO9eVfLh8veI43,November Ultra,https://open.spotify.com/artist/0naOCLau0NmL1kdFlbZAfr,2023-06-04,208560,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
There Goes My Baby,https://open.spotify.com/track/0nn1kMhCkhQqqZdnKL7Ext,There Goes My Baby,https://open.spotify.com/album/0e5qoGUqcAHyLUepuJHYvN,d4vd,https://open.spotify.com/artist/5y8tKLUfMvliMe8IKamR32,2024-07-12,210666,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
There Is No Now,https://open.spotify.com/track/0ZuqHAy3t1HMFwW0eEDuWk,There Is No Now,https://open.spotify.com/album/643N5j1VgfWwWjmN0x8eaK,Blake Mills,https://open.spotify.com/artist/4LhV33vJvXmFGSM3m5RzUR,2023-06-25,139733,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Things I'd Save In A Fire,https://open.spotify.com/track/2kowYoi8DhfsrkVxuQbEPt,Things I'd Save In A Fire,https://open.spotify.com/album/39JM743L6d0gmPBfrLp2wl,Delacey,https://open.spotify.com/artist/1thbOfXak53dM1Xabq3pmb,2023-06-04,172773,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Thinkin Bout You,https://open.spotify.com/track/7DfFc7a6Rwfi3YQMRbDMau,channel ORANGE,https://open.spotify.com/album/392p3shh2jkxUxY2VHvlH8,Frank Ocean,https://open.spotify.com/artist/2h93pZq0e7k5yf4dywlkpM,2023-11-08,200746,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Third Wheel - Piano Version,https://open.spotify.com/track/07WWLbwLfugNotm1Uyo4Na,Third Wheel (Piano Version),https://open.spotify.com/album/6FdSbFJv0TPUIuXKGB1IUs,Zoe Wees,https://open.spotify.com/artist/03d2mJXSMtuPI0nIvLnhoS,2022-08-08,135306,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
This Happiness - The Saddest Version,https://open.spotify.com/track/6PVcbd0oJY1FjWs5tQhOxe,Tíu,https://open.spotify.com/album/0yNVKAPulUVLcWDdvyazvN,Of Monsters and Men,https://open.spotify.com/artist/4dwdTW1Lfiq0cM8nBAqIIz,2022-06-13,232493,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
This Is How We Move,https://open.spotify.com/track/0EPvfQyCSDzywcFOF9H6Gt,This Is How We Move,https://open.spotify.com/album/2RaeZMQcqgAxuGEhVdSstZ,Billie Marten,https://open.spotify.com/artist/02YLJJnWC7YQVixkjEBRn7,2023-01-23,186168,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Those Eyes,https://open.spotify.com/track/50x1Ic8CaXkYNvjmxe3WXy,Those Eyes,https://open.spotify.com/album/7rItmPh0tZpMKcFXBScaU8,New West,https://open.spotify.com/artist/69bG9tC62d8oTFC9aTTosn,2023-11-08,220750,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
THROUGH AND FALLING (feat. matt mcwaters & kerri),https://open.spotify.com/track/62x9vmIVSGiWIeMg2ZGpSY,Songs To Come Home To,https://open.spotify.com/album/3RyNOK2vXaGdkRWoh8QmjN,"Ta-ku, matt mcwaters, kerri","https://open.spotify.com/artist/13Kd75NSHSp9lB4CaqPMOV, https://open.spotify.com/artist/3jUCC3z6XfyxBbGir9OcHK, https://open.spotify.com/artist/7mupgmN5rkDNGrqQt1tjcf",2023-08-29,204923,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Time Capsule,https://open.spotify.com/track/6ZGS2Yrg21HadSMmshXyzf,Time Capsule,https://open.spotify.com/album/1vWbtZaVKqBdMnee0QX5Zi,Cult Of Venus,https://open.spotify.com/artist/2gBkcjCYEKisBVDaWyWY1W,2023-10-30,219766,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Time Machine,https://open.spotify.com/track/4Fkf0tYc8tD0BeS7k20AAa,Time Machine,https://open.spotify.com/album/4jAN28tuuWdvDsX5HzPXbv,Cuco,https://open.spotify.com/artist/2Tglaf8nvDzwSQnpSrjLHP,2022-06-06,219632,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Time Will Fly,https://open.spotify.com/track/3iLczn6rof3Fl0C0x4075J,Time Will Fly,https://open.spotify.com/album/6XJvhvhwxVusNnIanbDpG6,Sam Tompkins,https://open.spotify.com/artist/04uu8U3I1h26Fp2NBkPTRZ,2023-06-12,151661,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
To Be Alright,https://open.spotify.com/track/5E0mDkJAiKziakTFbCjaaT,To Be Alright,https://open.spotify.com/album/5Ss70sGKkEU6rHOYSRsO3A,AURORA,https://open.spotify.com/artist/1WgXqy2Dd70QQOU7Ay074N,2024-05-31,245640,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
To Learn,https://open.spotify.com/track/63a0svve0p3CIiGx9a9DTy,To Learn,https://open.spotify.com/album/5k6lsjpZK4l4J9oMQmBR1l,Leith Ross,https://open.spotify.com/artist/4nxKz1dRYXnsGzN1lUURtG,2023-05-22,137060,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
To The Forager,https://open.spotify.com/track/0KyybjLDZOQ0OTZQDiHIC7,To The Forager,https://open.spotify.com/album/5qAB8sFKt5CrCjCRBqRcgg,Tom Rosenthal,https://open.spotify.com/artist/1AgxgADPuRIW1wyaA4OKcB,2022-11-21,157017,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Too Sweet,https://open.spotify.com/track/4IadxL6BUymXlh8RCJJu7T,Unheard,https://open.spotify.com/album/1KZC0cX0qq6hodR9YVgh9F,Hozier,https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS,2024-04-15,251424,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Touching Yourself,https://open.spotify.com/track/1HfsmNlg8xxhOr9N2i4Q0n,In the End It Always Does,https://open.spotify.com/album/1pflleeGIJGEAillSnSetf,The Japanese House,https://open.spotify.com/artist/3IunaFjvNKj98JW89JYv9u,2023-07-03,181586,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Tough Kid,https://open.spotify.com/track/6xkB8wWwSaNUzwAtsYT3hB,Tough Kid,https://open.spotify.com/album/2GSEOGcz3hc6b8ebuCehNd,Daisy the Great,https://open.spotify.com/artist/0SrIPejckovMwhrN3MZFPB,2023-08-21,227365,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
traitor,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT,SOUR,https://open.spotify.com/album/6s84u2TUpR3wdUv4NgKA2j,Olivia Rodrigo,https://open.spotify.com/artist/1McMsnEElThX1knmY4oliG,2023-11-08,229226,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Traveling Alone,https://open.spotify.com/track/3PCevhEUKqALzjB2hAI4zk,The End,https://open.spotify.com/album/1gGuLJfZnXUoAs5nk7UXV6,Cody Fry,https://open.spotify.com/artist/7dOCnyDR2oEa1hQlvTXvdT,2023-09-18,199853,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
True Romance,https://open.spotify.com/track/50ll4YzQ4V2qgpTVRg9rO1,True Romance,https://open.spotify.com/album/3qUEAj7CCanABU2VoHhy9K,Oh Wonder,https://open.spotify.com/artist/5cIc3SBFuBLVxJz58W2tU9,2022-06-06,236365,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Trust Me Mate,https://open.spotify.com/track/2wWX4sZGZNc7lA594ZOhP7,Trust Me Mate,https://open.spotify.com/album/3EL23ULlG8ejjORjNZ4KXp,Dean Lewis,https://open.spotify.com/artist/3QSQFmccmX81fWCUSPTS7y,2023-10-02,178408,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Try Me,https://open.spotify.com/track/6IDx8fFhFIEU7xT3GBvbMf,I'm A TV,https://open.spotify.com/album/05BuE3SIGlbsHhGN1rBstS,Mae Martin,https://open.spotify.com/artist/4etFFWEsaFOkYCmPKHgVxn,2025-02-28,170390,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Turn Me On,https://open.spotify.com/track/5YpVkRlJKvqb6cFgML4tF2,Turn Me On,https://open.spotify.com/album/5TDOOKTEomL8yMepC5o9Ic,Dylan Dunlap,https://open.spotify.com/artist/7CanUos0itnFLMrCiT839W,2023-07-03,201219,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
TV,https://open.spotify.com/track/3GYlZ7tbxLOxe6ewMNVTkw,Guitar Songs,https://open.spotify.com/album/1YPWxMpQEC8kcOuefgXbhj,Billie Eilish,https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH,2022-07-25,281380,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
